公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"US20220276342A1","US17/664178","Polarization Sensitive LiDAR System","20220519","20220901",,"G01S  7/481 | G01S  7/48 | G01S  7/499 | G01S 17/06 | G02B 27/10","G01S","G01S7/4811 | G01S7/4802 | G01S7/4815 | G01S7/499 | G01S17/06 | G02B27/10","G01S7","20","Argo AI, LLC","argo ai","Kamerman; Gary W. | Trowbridge; Christopher John | Negoita; Viorel C.","Kamerman","0","0","0","0","0","0","公开","4","17",
"US20220270309A1","US17/663129","Methods and Systems for Ground Segmentation Using Graph-Cuts","20220512","20220825",,"G06T 11/20 | G06T  7/10 | G06V 20/56","G06T","G06T11/206 | G06T7/10 | G06V20/56 | G06T2207/30252 | G06T2200/24","G06T11","20","Argo AI, LLC","argo ai","Peterson; John","Peterson","4","0","0","4","0","0","公开","3","10",
"US20220268895A1","US17/180260","SYSTEMS AND METHODS FOR TRACKING A POSITION OF A ROTATING PLATFORM OF A LIDAR SYSTEM","20210219","20220825",,"G01S  7/481 | G01P  3/44 | G01D  5/14 | G01S 17/931 | G01B  7/30","G01S","G01S7/4817 | G01P3/44 | G01D5/145 | G01S17/931 | G01B7/30","G01S7","20","Argo AI, LLC","argo ai","Entwistle; Mark | Gardineer, IV; Bayard G. | Burkholder; Gary | Trowbridge; Chris J.","Entwistle","0","0","0","0","0","0","公开","1","9",
"US20220266874A1","US17/179524","SYSTEMS AND METHODS FOR VEHICLE MOTION PLANNING","20210219","20220825",,"B60W 60/00 | B60W 40/06","B60W","B60W60/00274 | B60W40/06 | B60W2554/4045 | B60W2554/802 | B60W2554/20","B60W60","20","Argo AI, LLC","argo ai","Blandizzi; Pietro | Schur; Randall | Savtchenko; Constantin","Blandizzi","2","0","0","2","0","0","有效","1","21",
"US20220266873A1","US17/179503","ASSESSING PRESENT INTENTIONS OF AN ACTOR PERCEIVED BY AN AUTONOMOUS VEHICLE","20210219","20220825",,"B60W 60/00 | G06K  9/00 | G06K  9/62","B60W","B60W60/00272 | B60W60/00274 | B60W60/0015 | G06K9/00798 | G06K9/6259","B60W60","22","Argo AI, LLC","argo ai","Savtchenko; Constantin | Metz; Alexander | Hartnett; Andrew T. | Carr; G. Peter K. | Foil; Greydon | Nardi; Lorenzo","Savtchenko","5","0","0","5","0","0","公开","1","23",
"US20220266867A1","US17/181455","Indoor Localization of Autonomous Vehicles","20210222","20220825",,"B60W 60/00 | G01C 21/20 | H04W  4/029","B60W","B60W60/0025 | G01C21/206 | H04W4/029 | B60W2420/52 | B60W2420/403","B60W60","20","Argo AI, LLC","argo ai","Ballard; Benjamin David | Puchalski; Matthew | Lord; Dale Humbert | Ziglar; Jason Paul | Seminatore; John Martin | Wee; Adela Hsien-Neng | Swanson; Kevin Scott","Ballard","0","0","0","0","0","0","公开","1","9",
"US20220266822A1","US17/179510","SYSTEMS AND METHODS FOR DETERMINING FUTURE INTENTIONS OF OBJECTS","20210219","20220825",,"B60W 30/095 | B60W 60/00 | B60W 30/09 | B60W 50/00","B60W","B60W30/0956 | B60W60/001 | B60W30/09 | B60W50/0097 | B64C39/024","B60W30","20","Argo AI, LLC","argo ai","Nardi; Lorenzo | Eberlein; Andreas | Savtchenko; Constantin | Foil; Greydon | Hartnett; Andrew T. | Carr; G. Peter K. | Singh; Jagjeet | Liu; Bangjie","Nardi","0","0","0","0","0","0","公开","1","16",
"US20220261519A1","US17/178333","RARE EVENT SIMULATION IN AUTONOMOUS VEHICLE MOTION PLANNING","20210218","20220818",,"G06F 30/27 | G05D  1/02","G06F","G06F30/27 | G05D1/0214 | G05D1/0221","G06F30","22","Argo AI, LLC","argo ai","Muehlenstaedt; Thomas | Aravantinos; Vincent","Muehlenstaedt","0","0","0","0","0","0","公开","1","22",
"US20220260989A1","US17/175814","System and Method for A Modular and Continually Learning Remote Guidance System for Autonomous Vehicles","20210215","20220818",,"G05D  1/00 | B60W 60/00 | B60W 50/06 | B60W 50/02","G05D","G05D1/0011 | B60W60/001 | B60W50/06 | B60W2420/52 | B60W2556/45 | B60W2420/42 | B60W50/0205","G05D1","19","Argo AI, LLC","argo ai","Lepird; John Russell | Churkin; Artem","Lepird","0","0","0","0","0","0","公开","1","11",
"US20220260692A1","US17/179031","METHOD FOR CHARACTERIZING LIDAR POINT CLOUD QUALITY","20210218","20220818",,"G01S  7/497 | G06T  7/00 | G06T  7/80 | G01S 17/89 | G01S 17/931","G01S","G01S7/497 | G06T7/0002 | G06T7/80 | G06T2207/10028 | G01S17/931 | G06T2207/30168 | G01S17/89","G01S7","20","Argo AI, LLC","argo ai","Morelli; Michael V. | Schouten-Evers; Laurens M.","Morelli","0","0","0","0","0","0","公开","1","11",
"US20220256339A1","US17/168746","SECURE COMMUNICATIONS WITH AUTONOMOUS VEHICLES","20210205","20220811",,"H04W 12/04 | H04W  4/46 | H04W 12/03 | H04W 12/06 | B60R 25/01 | B60W 60/00","H04W","H04W12/04 | H04W4/46 | B60W60/001 | H04W12/06 | B60R25/01 | H04W12/03","H04W12","20","Argo AI, LLC","argo ai","Koniaris; Kleanthes G.","Koniaris","2","0","0","2","0","0","公开","1","10",
"US20220254204A1","US17/660841","Checkpoint-Based Tracing for Monitoring a Robotic System","20220427","20220811",,"G07C  5/08 | G05D  1/00 | G05D  1/02 | G05B 23/02","G07C","G07C5/0841 | G05B23/0264 | G05D1/0246 | G05D1/0088","G07C5","20","Argo AI, LLC","argo ai","Binet; Guillaume | Meyer; Nicholas J. | Nortman; Randall","Binet","0","0","0","0","0","0","公开","4","9",
"US20220250641A1","US17/172530","System, Method, and Computer Program Product for Topological Planning in Autonomous Driving Using Bounds Representations","20210210","20220811",,"B60W 60/00 | G01C 21/34","B60W","B60W60/001 | B60W2556/50 | G01C21/3453","B60W60","20","Argo AI, LLC","argo ai","Seegmiller; Neal Andrew | Barone; Patrick Stirling | Sredzki; Arek Viko","Seegmiller","5","0","0","5","0","0","公开","1","26",
"US20220242440A1","US17/162094","METHODS AND SYSTEM FOR GENERATING A LANE-LEVEL MAP FOR AN AREA OF INTEREST FOR NAVIGATION OF AN AUTONOMOUS VEHICLE","20210129","20220804",,"B60W 60/00 | G01C 21/00 | G01C 21/34 | G01C 21/30","B60W","B60W60/001 | G01C21/30 | G01C21/3407 | G01C21/3815","B60W60","20","Argo AI, LLC","argo ai","Kurtz; Zachary | Della Penna; Mauro","Kurtz","5","1","0","5","0","1","公开","1","19",
"US20220230021A1","US17/150768","AUTONOMOUS VEHICLE SYSTEM FOR INTELLIGENT ON-BOARD SELECTION OF DATA FOR BUILDING A REMOTE MACHINE LEARNING MODEL","20210115","20220721",,"G06K  9/32 | G06N 20/00 | G06K  9/62","G06K","G06K9/3241 | G05D1/0221 | G06K9/6269 | G06N20/00","G06K9","22","Argo AI, LLC","argo ai","Muehlenstaedt; Thomas | Frtunikj; Jelena | Kurtz; Zach","Muehlenstaedt","0","1","0","0","0","1","公开","1","15",
"US20220227391A1","US17/152894","SYSTEMS AND METHODS FOR SCENARIO DEPENDENT TRAJECTORY SCORING","20210120","20220721",,"B60W 60/00 | B60W 40/06 | B60W 40/04","B60W","B60W60/0011 | B60W2554/404 | B60W40/04 | B60W40/06","B60W60","20","Argo AI, LLC","argo ai","Wang; Yuh-Shyang | Cunningham; Christopher | Honka; Nathaniel | Mirkovic; Damir","Wang","4","1","0","4","0","1","公开","1","14",
"US20220221585A1","US17/148691","SYSTEMS AND METHODS FOR MONITORING LIDAR SENSOR HEALTH","20210114","20220714",,"G01S 17/931 | G01S  7/487 | G01S  7/48","G01S","G01S17/931 | G01S7/4808 | G01S7/4873","G01S17","20","Argo AI, LLC","argo ai","Miao; Hsin | Brems; Willibald | Reddy; Dikpal","Miao","0","1","0","0","0","1","公开","1","15",
"US20220221560A1","US17/344055","Fanless Design of a Rotating LIDAR System With Integrated Cleaning and Cooling","20210610","20220714",,"G01S  7/481 | G01S 17/931","G01S","G01S7/4813 | G01S17/931 | G01S7/4817","G01S7","20","Argo AI, LLC","argo ai","Karayacoubian; Paul | Rifkin; Aaron | Bagchi; Arnab | Avila Diaz; Miguel Angel | Kocer; Bilge | Trowbridge; Chris J. | Wagner; Morgan M.","Karayacoubian","0","0","0","0","0","0","公开","1","8",
"US20220219720A1","US17/147582","METHODS AND SYSTEM FOR CONSTRUCTING DATA REPRESENTATION FOR USE IN ASSISTING AUTONOMOUS VEHICLES NAVIGATE INTERSECTIONS","20210113","20220714",,"B60W 60/00 | G06K  9/00 | G06K  9/62 | G01C 21/34 | G01C 21/36","B60W","B60W60/001 | G06K9/00798 | G06K9/6218 | B60W2552/10 | G01C21/367 | B60W2420/403 | B60W2552/53 | G01C21/3461","B60W60","16","Argo AI, LLC","argo ai","Hartnett; Andrew T. | Carr; G. Peter K. | Savtchenko; Constantin | Foil; Greydon | Gilson; Matthew L. | Krampe; William Tyler","Hartnett","7","0","0","7","0","0","公开","1","22",
"US20220219716A1","US17/144441","METHODS AND SYSTEMS FOR MONITORING VEHICLE MOTION WITH DRIVER SAFETY ALERTS","20210108","20220714",,"B60W 50/14 | G06K  9/32 | G06K  9/00 | G08G  1/01 | G08G  1/097","B60W","B60W50/14 | G06K9/3233 | B60W2050/143 | G08G1/0145 | G08G1/097 | G06K9/00798","B60W50","20","Argo AI, LLC","argo ai","McAlister; Colen | Breeden; David | Petroff; Thomas | Cunningham; Christopher | Barone; Patrick | Sredzki; Arek | Seegmiller; Neal | Cai; Xi","McAlister","0","1","0","0","0","1","有效","1","26",
"US20220219682A1","US17/146836","METHODS AND SYSTEMS FOR SAFE OUT-OF-LANE DRIVING","20210112","20220714",,"B60W 30/09 | G05D  1/02 | B60W 60/00 | B60W 30/095 | G06K  9/00","B60W","B60W30/09 | G05D1/0214 | B60W60/0027 | B60W30/0956 | G05D2201/0213 | B60W2720/10 | B60W2720/12 | B60W2554/801 | B60W2554/20 | G06K9/00805","B60W30","20","Argo AI, LLC","argo ai","Ollis; Mark","Ollis","0","0","0","0","0","0","公开","1","22",
"US20220214690A1","US17/141850","METHODS AND SYSTEM FOR PREDICTING TRAJECTORIES OF UNCERTAIN ROAD USERS BY SEMANTIC SEGMENTATION OF DRIVABLE AREA BOUNDARIES","20210105","20220707",,"G05D  1/02 | G08G  1/16 | B60W 60/00 | G01C 21/34 | G01C 21/00","G05D","G05D1/0214 | G08G1/166 | B60W60/0027 | B60W2554/4029 | G01C21/3819 | G05D2201/0213 | G01C21/3492","G05D1","20","Argo AI, LLC","argo ai","Nichols; Gregory Boyd","Nichols","7","0","0","7","0","0","公开","1","19",
"US20220214217A1","US17/140969","SYSTEMS AND METHODS FOR CHARACTERIZING SPECTRAL REFLECTANCE OF REAL WORLD OBJECTS","20210104","20220707",,"G01J  3/42 | G01J  3/02 | G01J  3/10","G01J","G01J3/42 | G01J2003/425 | G01J3/108 | G01J3/0208","G01J3","20","Argo AI, LLC","argo ai","Morelli; Michael V. | Schouten-Evers; Laurens M. | Oh; Minseok","Morelli","20","0","0","20","0","0","有效","1","12",
"US20220212694A1","US17/143509","METHODS AND SYSTEMS FOR GENERATING A LONGITUDINAL PLAN FOR AN AUTONOMOUS VEHICLE BASED ON BEHAVIOR OF UNCERTAIN ROAD USERS","20210107","20220707",,"B60W 60/00 | B60W 30/08 | G06K  9/00","B60W","B60W60/0018 | B60W30/08 | G06K9/00805 | B60W2510/18 | B60W2554/4042 | B60W2540/22 | B60W2554/4049","B60W60","25","Argo AI, LLC","argo ai","Varnhagen; Scott Julian | Kassar; Alice","Varnhagen","0","1","0","0","0","1","公开","1","14",
"US20220200983A1","US17/125166","METHOD OF RE-ASSIGNING ADDRESS TO NETWORK DEVICE","20201217","20220623",,"H04L 29/06 | G07C  5/00","H04L","H04L63/0823 | G07C5/008 | H04L63/0876","H04L63","20","Argo AI, LLC","argo ai","Taylor; Christopher Scott | Margosian; Brian | Cline; Alexander","Taylor","9","0","0","9","0","0","有效","1","22",
"US20220194469A1","US17/125484","AUTONOMOUS VEHICLE STEERING JUKE EVENT DETECTOR","20201217","20220623",,"B62D 15/02 | B60W 60/00","B62D","B62D15/021 | B60W2420/52 | B60W60/0015 | B60W60/0011","B62D15","14","Argo AI, LLC","argo ai","Atmeh; Ghassan | Varnhagen; Scott Julian","Atmeh","3","1","0","3","0","1","公开","1","20",
"US20220194413A1","US17/128946","System, Method, and Computer Program Product for Detecting Road Marking Points from LiDAR Data","20201221","20220623",,"B60W 60/00 | G08G  1/137 | G01S 17/89 | G05D  1/00 | G05D  1/02 | G01C 21/00","B60W","B60W60/001 | G08G1/137 | G01S17/89 | G05D1/0088 | B60W2552/53 | G01C21/3815 | G05D2201/0213 | B60W2420/52 | G05D1/0236","B60W60","20","Argo AI","argo ai","Westman; Eric Alexander | Xinjilefu; Xxx","Westman","2","0","0","2","0","0","公开","1","17",
"US20220189294A1","US17/117484","DATA INTEGRITY VERIFICATION AND MISBEHAVIOR DETECTION AND REPORTING OF CONNECTED VEHICLES THROUGH SMART INFRASTRUCTURE","20201210","20220616",,"G08G  1/01 | G06N 20/00 | G06N  5/04 | G07C  5/00 | H04L 29/06 | G08G  1/04 | G06K  9/00","G08G","G08G1/0116 | G06N20/00 | G06N5/04 | G06K9/00624 | H04L63/1416 | G08G1/0141 | G08G1/04 | G07C5/008","G08G1","20","Argo AI, LLC","argo ai","Biala; Ilan | Laverne; Michel H.J.","Biala","0","0","0","0","0","0","公开","1","13",
"US20220188695A1","US17/124413","AUTONOMOUS VEHICLE SYSTEM FOR INTELLIGENT ON-BOARD SELECTION OF DATA FOR TRAINING A REMOTE MACHINE LEARNING MODEL","20201216","20220616",,"G06N 20/00","G06N","G06N20/00","G06N20","24","Argo AI, LLC","argo ai","Zhu; Shaojun | Kwant; Richard L. | Cebron; Nicolas","Zhu","0","1","0","0","0","1","公开","1","19",
"US20220188578A1","US17/118705","SYSTEMS AND METHODS FOR OBJECT DETECTION USING STEREOVISION INFORMATION","20201211","20220616",,"G06K  9/62 | G06K  9/46 | G06K  9/34 | H04N 13/161 | G06K  9/00","G06K","G06K9/6265 | G06K9/4671 | G06K9/00805 | H04N13/161 | G06K9/34","G06K9","25","Argo AI, LLC","argo ai","Hu; Xiaoyan | Wang; Lingyuan | Happold; Michael | Ziglar; Jason","Hu","0","0","0","0","0","0","有效","3","17",
"US20220188553A1","US17/118768","ESTIMATING AUTO EXPOSURE VALUES OF CAMERA BY PRIORITIZING OBJECT OF INTEREST BASED ON CONTEXTUAL INPUTS FROM 3D MAPS","20201211","20220616",,"G06K  9/00 | G06T  7/73 | G06K  9/32 | G06K  9/46 | G05D  1/02 | G05D  1/00","G06K","G06K9/00805 | G06T7/73 | G06K9/3233 | G05D2201/0213 | G05D1/0212 | G05D1/0088 | G06T2207/30261 | G06K9/4661","G06K9","18","Argo AI, LLC","argo ai","Agarwal; Neetu | Basavaraj; Ravi | Kwant; Richard L.","Agarwal","0","0","0","0","0","0","有效","1","14",
"US20220187795A1","US17/121107","SYSTEMS AND METHODS FOR HEATING COMPUTING ELEMENTS IN VEHICLES","20201214","20220616",,"G05B 19/4155","G05B","G05B19/4155 | G05B2219/49216","G05B19","20","Argo AI, LLC","argo ai","Smith; Joshua S. | Margosian; Brian T. | Nealis; Kevin J. | Skaff; Ryan J. | Jackson; Kenneth John","Smith","0","0","0","0","0","0","有效","3","6",
"US20220180578A1","US17/111899","METHODS AND SYSTEMS FOR GROUND SEGMENTATION USING GRAPH-CUTS","20201204","20220609",,"G06T 11/20 | G06T  7/10 | G06K  9/00","G06T","G06T11/206 | G06T7/10 | G06T2207/30252 | G06T2200/24 | G06K9/00791","G06T11","27","Argo AI, LLC","argo ai","Peterson; John","Peterson","0","1","0","0","0","1","有效","3","11",
"US20220180108A1","US17/111848","LIGHT EMITTING DIODE FLICKER MITIGATION","20201204","20220609",,"G06K  9/00 | G06K  9/62 | G06K  9/46 | B60W 60/00","G06K","G06K9/00825 | G06K9/6265 | B60W60/001 | G06K9/6267 | G06K9/4652","G06K9","22","Argo AI, LLC","argo ai","Madan; Siddharth | Kwant; Richard L.","Madan","3","0","0","3","0","0","公开","1","21",
"US20220179082A1","US17/115006","METHODS AND SYSTEM FOR ANALYZING DYNAMIC LIDAR POINT CLOUD DATA","20201208","20220609",,"G01S 17/89 | G06T  1/60 | G06T  1/00 | G01S 17/931 | G06F 16/51 | G05D  1/02","G01S","G01S17/89 | G06T1/60 | G06T1/0007 | G05D2201/0213 | G06F16/51 | G05D1/0231 | G01S17/931","G01S17","24","Argo AI, LLC","argo ai","Zhou; Patrick | Tang; Yijun | Binet; Guillaume","Zhou","0","0","0","0","0","0","公开","1","19",
"US20220165782A1","US17/670176","SYSTEMS, METHODS, AND DEVICES FOR REDUCING OPTICAL AND ELECTRICAL CROSSTALK IN PHOTODIODES","20220211","20220526",,"H01L 27/146","H01L","H01L27/14665 | H01L27/1463 | H01L27/14685 | H01L27/14694","H01L27","20","ARGO AI, LLC","argo ai","PICCIONE; Brian | ITZLER; Mark | JIANG; Xudong | SLOMKOWSKI; Krystyna | HWANG; Harold Y. | HOSTETLER; John L.","PICCIONE","0","0","0","0","0","0","公开","6","8",
"US20220165010A1","US17/105199","SYSTEMS AND METHODS FOR MONOCULAR BASED OBJECT DETECTION","20201125","20220526",,"G06T 11/60 | G06K  9/00 | G05D  1/02 | G01C 21/00","G06T","G06T11/60 | G06K9/00791 | G05D1/0274 | G05D2201/0213 | G01C21/3822 | G05D1/0251 | G01C21/3859","G06T11","20","Argo AI, LLC","argo ai","Foley; Sean | Hays; James","Foley","0","2","0","0","2","0","有效","2","18",
"US20220164602A1","US17/101633","SYSTEMS AND METHODS FOR INTELLIGENT SELECTION OF DATA FOR BUILDING A MACHINE LEARNING MODEL","20201123","20220526",,"G06K  9/62 | G06K  9/00 | G06K  9/32 | G06N 20/00","G06K","G06K9/6257 | G06K9/6231 | G06N20/00 | G06K9/3241 | G06K9/00791","G06K9","22","Argo AI, LLC","argo ai","Frtunikj; Jelena | Alfonsetti; Daniel","Frtunikj","0","0","0","0","0","0","公开","1","21",
"US20220164245A1","US17/102303","ON-BOARD FEEDBACK SYSTEM FOR AUTONOMOUS VEHICLES","20201123","20220526",,"G06F 11/07 | G06F 11/14","G06F","G06F11/079 | G06F11/0775 | G06F11/14 | G06F11/0709","G06F11","18","Argo AI, LLC","argo ai","Lepird; John | Nardi; Lorenzo | Hartnett; Andrew T.","Lepird","0","0","0","0","0","0","公开","1","16",
"US20220161826A1","US17/104994","METHOD AND SYSTEM FOR DETERMINING A MOVER MODEL FOR MOTION FORECASTING IN AUTONOMOUS VEHICLE CONTROL","20201125","20220526",,"B60W 60/00","B60W","B60W60/0027 | B60W60/0011","B60W60","18","Argo AI, LLC","argo ai","Schur; Randall | Savtchenko; Constantin","Schur","1","1","0","1","0","1","有效","1","25",
"US20220161791A1","US17/104937","MOTION PLANNING IN CURVILINEAR COORDINATES FOR AUTONOMOUS VEHICLES","20201125","20220526",,"B60W 30/095 | B60W 60/00 | B60W 40/10","B60W","B60W30/0956 | B60W60/0027 | B60W40/10 | B60W2420/54 | B60W2554/801 | B60W2420/42 | B60W2420/52 | B60W2554/404","B60W30","20","Argo AI, LLC","argo ai","Seegmiller; Neal | Barone; Patrick | Venator; Ed","Seegmiller","8","0","0","8","0","0","公开","1","18",
"US20220159070A1","US17/097699","METHODS AND SYSTEMS FOR ENABLING PUBLISH-SUBSCRIBE MESSAGE TRANSMISSION IN A DISTRIBUTED ENVIRONMENT","20201113","20220519",,"H04L 29/08 | H04L 29/06 | B25J  9/16","H04L","H04L67/1095 | H04L67/1097 | B25J9/1602 | H04L67/2842 | H04L67/42 | H04L67/26","H04L67","22","Argo AI, LLC","argo ai","Nortman; Randall","Nortman","0","0","0","0","0","0","有效","5","15",
"US20220155992A1","US17/097671","METHODS AND SYSTEMS FOR MEMORY MANAGEMENT IN A PUBLISH AND SUBSCRIBE SYSTEM","20201113","20220519",,"G06F  3/06","G06F","G06F3/0655 | G06F3/0679 | G06F3/0604","G06F3","34","Argo AI, LLC","argo ai","Nortman; Randall","Nortman","0","1","0","0","0","1","公开","5","14",
"US20220155975A1","US17/097590","METHODS AND SYSTEMS FOR PROVIDING A LOCKLESS ACCESS TO A SHARED MEMORY REGION IN A PUBLISH AND SUBSCRIBE SYSTEM","20201113","20220519",,"G06F  3/06","G06F","G06F3/0622 | G06F3/0679 | G06F3/0655","G06F3","35","Argo AI, LLC","argo ai","Nortman; Randall","Nortman","0","0","0","0","0","0","有效","5","13",
"US20220155497A1","US17/097386","Anamorphic Receiver Optical Design for LIDAR Line Sensors","20201113","20220519",,"G02B  3/10 | G02B  3/06 | G02B 27/00 | G01S 17/931 | G01S 17/10 | G01S  7/481","G02B","G02B3/10 | G02B3/06 | G02B27/0081 | G05D1/0231 | G01S17/10 | G01S7/481 | G01S17/931","G02B3","20","Argo AI, LLC","argo ai","D'Alo; Richard S. | Trowbridge; Chris J.","D'Alo","0","0","0","0","0","0","公开","1","13",
"US20220153313A1","US16/951416","METHOD AND SYSTEM FOR FORECASTING REACTIONS OF OTHER ROAD USERS IN AUTONOMOUS DRIVING","20201118","20220519",,"B60W 60/00 | G05D  1/00 | G05D  1/02 | B60W 50/00","B60W","B60W60/00274 | G05D1/0088 | G05D1/0212 | B60W2420/52 | B60W60/0011 | G05D2201/0213 | B60W2420/42 | B60W50/0097","B60W60","20","Argo AI, LLC","argo ai","Honka; Nathaniel","Honka","2","0","0","2","0","0","公开","1","25",
"US20220150090A1","US17/092936","SYSTEMS AND METHODS FOR OBTAINING DATA FROM MULTIPLE INTERNAL VEHICLE NETWORKS","20201109","20220512",,"H04L 12/40","H04L","H04L12/40143 | H04L2012/40215 | H04L2012/40273","H04L12","20","Argo AI, LLC","argo ai","Margosian; Brian T.","Margosian","1","0","0","1","0","0","公开","1","8",
"US20220149086A1","US17/581464","GEIGER-MODE FOCAL PLANE ARRAY HAVING INCREASED TOLERANCE TO OPTICAL OVERSTRESS","20220121","20220512",,"H01L 27/144 | H01L 31/107 | H01L 31/02 | G01J  1/44","H01L","H01L27/1446 | H01L31/107 | H01C7/006 | G01J1/44 | G01J2001/4466 | H01L31/02027","H01L27","20","ARGO AI, LLC","argo ai","ITZLER; Mark Allen | PICCIONE; Brian | JIANG; Xudong | SLOMKOWSKI; Krystyna","ITZLER","0","0","0","0","0","0","公开","3","8",
"US20220148221A1","US17/096777","Optical Device Validation","20201112","20220512",,"G06T  7/80 | G01S 17/931 | G01S 13/931 | G01S  7/40 | G01S  7/497","G06T","G06T7/80 | G01S17/931 | G01S13/931 | G01S7/4021 | G01S2013/93273 | G06T2207/30252 | G01S2013/93271 | G01S2013/93272 | G01S7/497","G06T7","20","Argo AI, LLC","argo ai","Wagner; Morgan M. | Laverne; Michel H.J. | Stewart; Nikolas | Sennott; Casey J. | Lenkin; Larry","Wagner","0","2","0","0","2","0","公开","1","12",
"US20220146632A1","US17/090998","SYSTEM AND METHOD FOR OPERATING A RETRACTABLE SENSOR OF AN AUTONOMOUS VEHICLE","20201106","20220512",,"G01S  7/481 | G01S 17/08 | G01S 17/86 | G01S 17/931 | B60R 11/04 | B60R 11/02 | B60S  1/56","G01S","G01S7/4813 | G01S17/08 | G01S17/86 | B60R2011/0082 | B60R11/04 | B60R11/0258 | B60S1/566 | G01S17/931","G01S7","20","Argo AI, LLC","argo ai","Laverne; Michel | Wagner; Morgan","Laverne","0","0","0","0","0","0","公开","1","15",
"US20220146277A1","US17/169970","ARCHITECTURE FOR MAP CHANGE DETECTION IN AUTONOMOUS VEHICLES","20210208","20220512",,"G01C 21/00 | G07C  5/08 | G05B 13/02 | G05D  1/02","G01C","G01C21/3807 | G07C5/085 | G01C21/3833 | G05D1/0231 | G05D1/0276 | G05B13/027","G01C21","21","Argo AI, LLC","argo ai","Lambert; John | Hays; James | Ferroni; Francesco | Kwant; Richard L.","Lambert","1","0","0","1","0","0","公开","2","23",
"US20220139209A1","US17/087903","SYSTEM AND METHOD FOR DATA OFFLOADING AND UPLOADING TO EXCHANGE DATA BETWEEN NODES OF A VEHICLE TRAFFIC INFRASTRUCTURE SYSTEM","20201103","20220505",,"G08G  1/01 | G06F  8/65 | G06K  9/62 | G06N 20/00 | H04W  4/44 | H04W 84/18","G08G","G08G1/012 | G08G1/0137 | G06F8/65 | H04W84/18 | G06N20/00 | H04W4/44 | G06K9/6256","G08G1","20","Argo AI, LLC","argo ai","Biala; Ilan | Laverne; Michel","Biala","0","0","0","0","0","0","公开","1","16",
"US20220137207A1","US17/088763","SYSTEMS AND METHODS FOR RADAR FALSE TRACK MITIGATION WITH CAMERA","20201104","20220505",,"G01S 13/86 | G01S 13/931 | G01S 13/72","G01S","G01S13/867 | G01S13/723 | G01S13/931","G01S13","19","Argo AI, LLC","argo ai","Song; Xiufeng | Nargund; Avinash Ajit","Song","10","0","0","10","0","0","公开","1","9",
"US20220137202A1","US17/086559","SYSTEMS AND METHODS FOR RANGE-RATE DEALIASING USING POSITION CONSISTENCY","20201102","20220505",,"G01S 13/58 | G01S  7/10 | G01S 13/44","G01S","G01S13/583 | G01S13/449 | G01S7/10","G01S13","34","Argo AI, LLC","argo ai","Song; Xiufeng | Nargund; Avinash Ajit","Song","8","1","0","8","1","0","公开","1","14",
"US20220135005A1","US17/084493","METHOD AND SYSTEM FOR DIVERTING RAM AIR TO VEHICLE SENSORS","20201029","20220505",,"B60S  1/54 | B62D 21/17 | B62D 25/16 | G01C 21/36 | B01D 45/04 | B01D 53/26 | B01D 46/00","B60S","B60S1/54 | B62D21/17 | B62D25/16 | B01D46/003 | B01D45/04 | B01D53/266 | G01C21/36","B60S1","20","Argo AI, LLC","argo ai","Yautz; Dustin R.","Yautz","0","0","0","0","0","0","公开","1","16",
"US20220134902A1","US17/083836","DEVICES, SYSTEMS, AND METHODS FOR MITIGATING VEHICLE POWER LOSS IN BATTERY MODE","20201029","20220505",,"B60L 58/10","B60L","B60L58/10 | B60L2240/547","B60L58","20","Argo AI, LLC","argo ai","Smith; Joshua S.","Smith","10","0","0","10","0","0","公开","1","4",
"US20220131327A1","US17/077026","RAPID RECHARGE LASER DRIVER CIRCUIT","20201022","20220428",,"H01S  3/00 | H02J  7/34 | G01S  7/484 | G01S 17/931","H01S","H01S3/0057 | H02J7/345 | H02J2207/50 | G01S17/931 | G01S7/484","H01S3","20","Argo AI, LLC","argo ai","Davis; Ryan T. | Bennington; Dane P.","Davis","0","0","0","0","0","0","公开","1","14",
"US20220130185A1","US17/079000","ENHANCED SENSOR HEALTH AND REGRESSION TESTING FOR VEHICLES","20201023","20220428",,"G07C  5/08 | G01S 17/931 | G01S  7/497 | B60W 50/02 | H04N  7/18","G07C","G07C5/0808 | G01S17/931 | B60W60/001 | B60W50/0205 | H04N7/185 | G01S7/497","G07C5","20","Argo AI, LLC","argo ai","Morelli; Michael V. | Schouten-Evers; Laurens M. | Yip; Alan William | Vu; Duc H. | Gardiner; Koji L. | St. John; Christopher N. | Thong; Eric K. | Wagner; Morgan W.","Morelli","0","0","0","0","0","0","公开","1","10",
"US20220129684A1","US17/078575","SYSTEMS AND METHODS FOR CAMERA-LIDAR FUSED OBJECT DETECTION WITH SEGMENT FILTERING","20201023","20220428",,"G06K  9/00 | G06K  9/62 | B60W 60/00","G06K","G06K9/00805 | G06K9/6202 | B60W2540/225 | B60W60/001 | B60W2420/52 | G06K9/6218","G06K9","28","Argo AI, LLC","argo ai","Saranin; Arsenii | Alghanem; Basel | Carr; G. Peter K.","Saranin","0","2","0","0","0","2","有效","7","15",
