公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"US10033082B1","US14/818769","PCB integrated waveguide terminations and load","20150805","20180724","20180724","G01S  7/02 | H01P  5/12 | H01P  1/22 | H01Q 21/00 | H01Q 17/00","G01S","H01P5/12 | G01S7/02 | H01P1/222 | H01Q17/00 | H01Q21/005 | H01Q21/0037","H01P5","20","Waymo LLC","google","Izadian; Jamal | Brown; Adam","Izadian","34","4","1","33","1","3","有效","4","13",
"US10029638B1","US15/218560","Secondary impact airbag","20160725","20180724","20180724","B60R 21/0134 | B60R 21/231","B60R","B60R21/0134 | B60R21/231 | B60R2021/23107","B60R21","20","Waymo LLC","google","Lombrozo; Peter Craig | Rivera; Felix Jose Alvarez | Larner; Daniel Lynn | Gupta; Atul","Lombrozo","17","8","1","16","2","6","有效","2","6",
"USRE46966E1","US15/367118","Controlling a vehicle having inadequate map data","20161201","20180724","20180724","G01C 22/00 | G05D  1/02","G01C","G05D1/0272","G05D1","40","Waymo LLC","google","Ferguson; David I. | Dolgov; Dmitri","Ferguson","16","0","2","14","0","0","有效","8","6",
"US10023145B1","US15/228328","Deployable passenger enclosure","20160804","20180717","20180717","B60R 21/207 | B60R 21/214 | B60R 21/231 | B60R 21/16","B60R","B60R21/207 | B60R21/214 | B60R2021/161 | B60R2021/23107 | B60R2021/23161","B60R21","20","Waymo LLC","google","Rivera; Felix Jose Alvarez | Larner; Daniel Lynn | Daniel; Thomas | McCool; Courtney | Gupta; Atul | Lombrozo; Peter Craig","Rivera","17","17","0","17","2","15","有效","2","11",
"US10019805B1","US14/869015","Detecting vehicle movement through wheel movement","20150929","20180710","20180710","G06K  9/00 | G06T  7/20 | G06T  7/00 | G07C  5/06 | G08G  1/01 | G08G  1/04 | G06T  7/246 | G05D  1/02 | G08G  1/16 | B60K 31/00","G06K","G06T7/20 | G05D1/0253 | G06K9/00791 | G06K9/00805 | G06K9/00825 | G06T7/0042 | G06T7/246 | G07C5/06 | G08G1/01 | G08G1/0112 | G08G1/04 | G08G1/166 | B60K2031/0025 | G06T2207/30252","G06T7","20","Waymo LLC","google","Robinson; Craig Lewin","Robinson","18","14","0","18","2","12","有效","2","17",
"US10013773B1","US15/381288","Neural networks for object detection","20161216","20180703","20180703","G06K  9/00 | G06N  3/08 | G06T  7/73 | G06N  3/04","G06K","G06T7/73 | G06K9/00791 | G06N3/04 | G06N3/08 | G06T2207/10004 | G06T2207/20084","G06T7","20","Waymo LLC","google","Ogale; Abhijit | Krizhevsky; Alexander | Lo; Wan-Yen","Ogale","3","31","1","2","1","30","有效","1","13",
"US10012991B1","US15/216199","Approach for consolidating observed vehicle trajectories into a single representative trajectory","20160721","20180703","20180703","G05D  1/02 | G08G  1/0967 | G05D  1/00 | B62D 15/02 | B60W 40/04","G05D","G05D1/0212 | B60W40/04 | B62D15/0255 | G05D1/0088 | G05D1/0223 | G05D1/0287 | G08G1/096725 | G05D1/0246","G05D1","20","Waymo LLC","google","Ferguson; David I. | Zhu; Jiajun","Ferguson","14","8","4","10","1","7","有效","4","6",
"US10007000B1","US15/728065","Laser diode timing feedback using trace loop","20171009","20180626","20180626","G01C  3/08 | G01S 17/08 | G08G  1/16 | H01S  5/06","G01C","G01S17/08 | G08G1/16 | H01S5/06","G01S17","20","Waymo LLC","google","Droz; Pierre-yves | Pennecot; Gaetan","Droz","24","3","1","23","3","0","有效","2","9",
"US10005460B2","US15/618461","Traffic signal response for autonomous vehicles","20170609","20180626","20180626","G08G  1/095 | B60W 30/09 | G08G  1/0962 | G08G  1/017","G08G","B60W30/09 | G08G1/09623 | G08G1/09626","B60W30","20","Waymo LLC","google","Gutmann; Jens-Steffen Ralf | Wendel; Andreas | Fairfield; Nathaniel | Dolgov; Dmitri A. | Burnette; Donald Jason","Gutmann","62","5","3","59","3","2","有效","27","7",
"US10002986B1","US15/383112","Hybrid integration of photodetector array with digital front end","20161219","20180619","20180619","H01L 27/00 | H01L 31/00 | H01L 31/107 | H01L 27/146","H01L","H01L31/107 | H01L27/14609 | H01L27/14614 | H01L27/14636 | H01L27/14643 | H01L27/14689","H01L31","17","Waymo LLC","google","Droz; Pierre-Yves | Onal; Caner","Droz","11","0","1","10","0","0","有效","7","12",
"US10001551B1","US15/383842","Mirror assembly","20161219","20180619","20180619","G02B 26/08 | G01S  7/481 | G02B 26/12","G02B","G01S7/4817 | G01S7/4814 | G02B26/122 | G02B26/125","G01S7","20","Waymo LLC","google","Gassend; Blaise | Droz; Pierre-yves | Ingram; Benjamin T.","Gassend","11","8","0","11","7","1","有效","20","10",
"US10000216B2","US15/785623","Engaging and disengaging for autonomous driving","20171017","20180619","20180619","B60W 50/08 | G05D  1/00 | G05D  1/02 | B60R  1/00 | B60W 50/00 | B60W 50/14","B60W","B60W50/082 | B60R1/00 | G05D1/0061 | G05D1/0223 | B60R2300/105 | B60W2050/0002 | B60W2050/146 | B60W2540/04 | B60W2550/12 | B60W2550/14 | B60W2600/00","B60W50","20","Waymo LLC","google","Cullinane; Brian Douglas | Nemec; Philip | Clement; Manuel Christian | Mariet; Robertus Christianus Elisabeth | Jonsson; Lilli Ing-Marie","Cullinane","125","5","13","112","3","2","有效","44","4",
"US9996086B2","US15/493316","Methods and systems for transportation to destinations by a self-driving vehicle","20170421","20180612","20180612","G01C 22/00 | G05D  1/00 | G05D  1/02 | G01C 21/34 | B60W 30/06 | B60W 30/182 | B60W 40/08 | B60W 50/14","G01C","G05D   1/0278 | B60W  30/06 | B60W  30/182 | B60W  40/08 | B60W  50/14 | B60W2040/0818 | B60W2050/146 | B60W2420/42 | B60W2420/52 | B60W2540/26 | B60W2600/00 | G01C  21/3423 | G01C  21/3446 | G01C  21/3461 | G05D   1/0088 | G05D   1/0255 | G05D   1/0272","G05D","19","Waymo LLC","google","Templeton; Bradley","Templeton","32","3","1","31","2","1","有效","5","20",
"US9983590B2","US15/170470","Wide-view LIDAR with areas of special attention","20160601","20180529","20180529","G05D  1/02 | G01S  7/486 | G01S 17/10 | G01S 17/93","G05D","G05D   1/0231 | G01S   7/4802 | G01S   7/484 | G01S   7/4865 | G01S  17/023 | G01S  17/10 | G01S  17/42 | G01S  17/89 | G01S  17/936 | G05D   1/024 | G05D   1/0246 | G05D2201/0213","G05D","20","WAYMO LLC","google","Templeton; Bradley | Droz; Pierre-yves | Zhu; Jiajun","Templeton","79","22","0","79","7","15","有效","11","20",
"US9983582B2","US15/176535","Autonomous vehicles","20160608","20180529","20180529","G05D  1/00 | G05D  1/02 | B60K 28/02 | B60K 35/00 | B60W 50/08 | B62D 15/02 | B60W 30/06 | G08B 25/01","G05D","G05D   1/0055 | B60K  28/02 | B60K  35/00 | B60K  37/06 | B60K2350/1008 | B60K2350/1024 | B60K2350/406 | B60W  30/06 | B60W  50/082 | B60W2540/04 | B60Y2302/05 | B62D  15/0285 | G05D   1/0016 | G05D   1/0088 | G05D   1/02 | G05D   1/021 | G05D   1/0212 | G08B  25/016","G05D","20","Waymo LLC","google","Nemec; Philip | Aula; Anne Kristiina | Lu; David Tse-Zhou | Cullinane; Brian Douglas | Johnson; Calvin Karl | Shane; Albert | Ludwick; Christopher Kennedy | Ahn; YooJung","Nemec","113","9","10","103","0","9","有效","43","7",
"US9979906B2","US15/227113","Beam split extended dynamic range image capture system","20160803","20180522","20180522","H04N  5/355 | G02B 27/10 | H04N  9/04","H04N","H04N   5/355 | G02B  27/1013 | G02B  27/141 | H04N   5/2258 | H04N   5/35545 | H04N   5/35554 | H04N   9/045","H04N","19","Waymo LLC","google","Lewkow; Roman | Shand; Mark","Lewkow","16","2","0","16","0","2","有效","22","17",
"US9979094B1","US14/977926","Fed duel open ended waveguide (DOEWG) antenna arrays for automotive radars","20151222","20180522","20180522","H01Q 13/00 | H01Q 21/00","H01Q","H01Q  21/0037","H01Q","15","Waymo LLC","google","Izadian; Jamal | Smith; Russell","Izadian","6","10","0","6","10","0","有效","2","15",
"US9979061B1","US14/924351","Devices and methods for a dielectric rotary joint","20151027","20180522","20180522","H01P  1/06 | H01P  3/16 | H01P  5/02","H01P","H01P   1/062 | H01P   1/068 | H01P   3/16 | H01P   5/02","H01P","17","Waymo LLC","google","Droz; Pierre-yves | Brown; Adam | Rosenband; Daniel L. | Lenius; Samuel William","Droz","10","16","0","10","11","5","有效","3","13",
"US9964954B1","US15/384841","Detecting street parked vehicles","20161220","20180508","20180508","G01C 22/00 | G05D  1/00 | G05D  1/02 | G08G  1/16","G01C","G05D   1/0231 | G05D   1/0088 | G05D   1/0234 | G06K   9/00812 | G08G   1/015 | G08G   1/052 | G08G   1/09626 | G08G   1/096725 | G08G   1/096758 | G08G   1/096783 | G08G   1/165","G05D","20","Waymo LLC","google","Silver; David Harrison | Van Den Berg; Jur Pieter | Fairfield; Nathaniel","Silver","0","1","0","0","0","1","有效","2","10",
"US9964632B1","US15/357630","Multiplexed multichannel photodetector","20161121","20180508","20180508","H01J 40/14 | G01S  7/486 | G01S 17/10 | G01S  7/497","H01J","G01S   7/4861 | G01S   7/484 | G01S   7/4865 | G01S   7/497 | G01S  17/10 | G01S  17/42 | H04N   5/341 | H04N   5/3745 | H04N   5/37455","G01S","20","Waymo LLC","google","Droz; Pierre-yves | Lenius; Samuel William","Droz","11","26","1","10","6","20","有效","6","12",
"US9958869B1","US15/598427","Using obstacle clearance to measure precise lateral gap","20170518","20180501","20180501","G06K  9/00 | G05D  1/02 | G01C 22/00","G06K","G05D   1/0253 | G05D   1/021 | G05D   1/0212 | G05D   1/0238 | G05D2201/0212 | G06K   9/00791 | G06K   9/00805 | G06K   9/6204 | G08G   1/165","G05D","20","Waymo LLC","google","Fairfield; Nathaniel | Mahon; Ian James","Fairfield","6","0","1","5","0","0","有效","3","14",
"US9958379B1","US14/955186","Characterizing optically reflective features via hyper-spectral sensor","20151201","20180501","20180501","G01C  3/08 | G01N 21/27 | G01S 17/08 | G05D  1/00","G01C","G01N  21/27 | F16L  55/00 | G01C   3/08 | G01S   7/4808 | G01S   7/497 | G01S  17/023 | G01S  17/08 | G01S  17/10 | G01S  17/42 | G01S  17/89 | G01S  17/936 | G05D   1/0088","G01N","20","Waymo LLC","google","Zhu; Jiajun | Ferguson; David I. | Dolgov; Dmitri A. | Dowdall; Jonathan Baldwin","Zhu","29","12","0","29","2","10","有效","2","32",
"US9950708B1","US14/788901","Adaptation of autonomous driving behaviour based on occupant presence and position","20150701","20180424","20180424","B60W 10/00 | B60W 30/095 | B60R 21/00","B60W","B60W  30/095","B60W","21","Waymo LLC","google","Cullinane; Brian | Hobbs; Nicholas Kenneth","Cullinane","16","34","1","15","1","33","有效","2","10",
"US9950619B1","US15/089708","Occupant facing vehicle display","20160404","20180424","20180424","B60K 35/00 | G06K  9/00","B60K","B60K  35/00 | B60K2350/106 | B60K2350/1076 | B60K2350/1084 | B60K2350/965 | G01C  21/36 | G01C  21/3697 | G06K   9/00805","B60K","20","Waymo LLC","google","Chan; Min Li | Nemec; Philip | Cullinane; Brian Douglas | Mercay; Julien Charles | Crandall; Peter","Chan","49","1","6","43","0","1","有效","5","13",
"US9947224B2","US15/377139","Reporting road event data and sharing with other vehicles","20161213","20180417","20180417","G06F 17/30 | G08G  1/16 | G05D  1/00 | G05D  1/02 | G08G  1/00 | B60W 30/00 | B60W 50/00","G06F","G08G   1/161 | B60W  30/00 | B60W2050/008 | G05D   1/0088 | G05D   1/0287 | G08G   1/0112 | G08G   1/096725 | G08G   1/096741 | G08G   1/096775 | G08G   1/22","G08G","16","Waymo LLC","google","Fairfield; Nathaniel | Herbach; Joshua Seth | Chatham; Andrew Hughes | Montemerlo; Michael Steven","Fairfield","34","13","2","32","5","8","有效","17","21",
"US9939815B1","US15/622666","Stop sign detection and response","20170614","20180410","20180410","G05D  1/02 | G05D  1/00","G05D","G05D   1/0088 | B60W  30/00 | B60W2550/22 | G01C  21/26 | G01C  21/3602 | G05D   1/0231","G05D","16","Waymo LLC","google","Silver; David Harrison | Ferguson; David Ian Franklin | Ogale; Abhijit S. | Lo; Wan-Yen","Silver","9","3","4","5","1","2","有效","4","8",
"US9937924B1","US15/609725","Modifying a vehicle state based on the presence of a special-purpose vehicle","20170531","20180410","20180410","G06F 17/00 | G01C 21/36 | G05D  1/02 | G01C 21/34 | B60W 30/18 | G05D  1/00 | B60W 10/04 | B60W 10/20 | B60W 10/18","G06F","B60W  30/18009 | B60W  10/04 | B60W  10/18 | B60W  10/20 | B60W  30/18163 | B60W2550/20 | B60W2710/18 | B60W2710/20 | B60W2720/10 | G01C  21/3415 | G05D   1/0088 | G05D   1/0214 | G05D   1/0289 | G06F  17/00","B60W","20","Waymo LLC","google","Ferguson; David I.","Ferguson","54","1","5","49","1","0","有效","5","10",
"US9935514B1","US14/568479","Printed circuit board layout","20141212","20180403","20180403","H02K  3/26 | G01S  7/481 | G01S 17/02","H02K","H02K   3/26 | G01S   7/4817 | G01S  17/42","H02K","20","WAYMO LLC","google","Lenius; Samuel William | Karplus; Paul | Zbrozek; Alexander Danilo","Lenius","6","23","0","6","1","22","有效","1","16",
"US9933784B1","US15/372071","Augmented trajectories for autonomous vehicles","20161207","20180403","20180403","G06F 19/00 | G05D  1/02 | G07C  5/00","G06F","G05D   1/0212 | B60W  30/00 | G01C  21/34 | G05D   1/0214 | G05D   1/0231 | G05D   1/0297 | G05D2201/0213 | G07C   5/008","G05D","20","Waymo LLC","google","Herbach; Joshua Seth | Fairfield; Nathaniel","Herbach","59","11","11","48","0","11","有效","5","14",
"US9933520B1","US14/753887","Orthogonal linear frequency modulation for MIMO radar","20150629","20180403","20180403","G01S 13/93","G01S","G01S  13/931 | G01S  13/325 | G01S  13/343 | G01S  13/42 | G01S2013/9346 | G01S2013/935","G01S","21","Waymo LLC","google","Campbell; Timothy","Campbell","1","13","0","1","2","11","有效","0","16",
"US9932035B1","US15/173938","Modifying speed of an autonomous vehicle based on traffic conditions","20160606","20180403","20180403","B60W 30/14 | G05D  1/00","B60W","B60W  30/143 | B60L2240/00 | B60L2240/10 | B60L2240/12 | B60L2240/14 | B60L2240/16 | B60T   7/042 | B60T   7/22 | B60W  30/14 | B60W  30/146 | B60W  50/085 | B60W2520/10 | B60W2550/141 | B60W2550/302 | B60W2550/306 | G05D   1/0088","B60W","20","Waymo LLC","google","Ferguson; David I. | Dolgov; Dmitri A.","Ferguson","19","4","1","18","0","4","有效","3","8",
"US9928431B2","US15/186808","Verifying a target object with reverse-parallax analysis","20160620","20180327","20180327","G06K  9/00 | G05D  1/02 | G06T  7/00 | H04N  5/247 | H04N  5/225 | B60W 30/14 | G06T  7/73 | G06T  7/77 | G06T  7/292","G06K","G06K   9/00805 | B60W  30/14 | G05D   1/0246 | G06K   9/00825 | G06T   7/00 | G06T   7/292 | G06T   7/73 | G06T   7/77 | G06T2207/10016 | G06T2207/30236 | G06T2207/30241 | G06T2207/30244 | G06T2207/30252 | G06T2207/30261 | H04N   5/2253 | H04N   5/247","G06K","20","Waymo LLC","google","Templeton; Bradley | Fairfield; Nathaniel | Ferguson; Dave","Templeton","12","0","0","12","0","0","有效","2","12",
"US9927813B1","US15/415037","Detecting sensor degradation by actively controlling an autonomous vehicle","20170125","20180327","20180327","G05D  1/02 | G05D  1/00 | G01C 21/28","G05D","G05D   1/024 | B60K  31/0008 | B60W  10/06 | B60W  10/18 | B60W  10/20 | B60W  30/12 | B60W  30/14 | B60W  50/0205 | B60W  50/029 | B60W2050/0215 | B60W2420/42 | B60W2420/52 | B60W2550/10 | B60W2550/308 | B60W2720/10 | B60W2720/24 | G01C  21/28 | G01S   7/4004 | G01S   7/497 | G01S   7/4972 | G01S   7/52004 | G01S  13/58 | G01S  13/931 | G01S  17/023 | G01S  17/66 | G01S  17/87 | G01S2007/4039 | G01S2007/4975 | G05D   1/00 | G05D   1/0088 | G05D   1/0246 | G05D   1/0251 | G05D   1/0255 | G05D   1/0257 | G05D   1/0274 | G05D2201/0213","G05D","17","Waymo LLC","google","Ferguson; David I. | Zhu; Jiajun","Ferguson","20","12","1","19","1","11","有效","5","12",
"US9916259B1","US15/007944","System and method for low latency communication","20160127","20180313","20180313","G06F 12/12 | G06F 12/121 | G06F 12/0891","G06F","G06F  12/0815 | G06F   9/00 | G06F  12/084 | G06F2212/1024 | G06F2212/621 | G06F2212/69","G06F","21","Waymo LLC","google","Nordin; Grace | Rosenband; Daniel","Nordin","9","4","0","9","1","3","有效","1","18",
"US9915947B1","US15/054441","System and method for determining pose data for a vehicle","20160226","20180313","20180313","G05D  1/02 | G05D  1/00","G05D","G05D   1/0088 | G05D   1/0268 | G05D   1/0278 | G05D2201/02","G05D","20","Waymo LLC","google","LaForge; Seth Michael | Robinson; Craig Lewin | Tisdale; John | Smith; Russell","LaForge","28","26","3","25","3","23","有效","2","14",
"US9914452B1","US15/278341","Predicting trajectories of objects based on contextual information","20160928","20180313","20180313","B60W 30/09 | B60W 30/095","B60W","B60W  30/09 | B60W  30/0953 | B60W  30/0956 | B60W  30/18154 | B60W2550/10 | B60W2550/30 | B60W2600/00 | B60W2720/24 | G05D   1/0088 | G05D   1/0214","B60W","19","Waymo LLC","google","Ferguson; David Ian Franklin | Silver; David Harrison | Ross; Stéphane | Fairfield; Nathaniel | Sucan; Ioan-Alexandru","Ferguson","320","37","17","303","10","27","有效","4","9",
"US9911030B1","US15/587680","System and method for evaluating the perception system of an autonomous vehicle","20170505","20180306","20180306","G06K  9/00 | G06T  7/223 | G06T  7/231 | G06T  7/20 | B60R  1/00","G06K","G06K   9/00201 | B60R   1/00 | B60R2300/30 | B60W  30/08 | B60W  30/186 | B60W2050/0292 | B60W2530/14 | B60W2550/22 | B62D   6/00 | G01C  21/3617 | G05D   1/0055 | G05D   1/0088 | G05D   1/021 | G05D   1/0214 | G05D   1/024 | G05D   1/0246 | G05D   1/0257 | G05D   1/0274 | G05D   1/0276 | G05D   1/0278 | G05D2201/0213 | G06K   9/00791 | G06K   9/00798 | G06K   9/00805 | G06K   9/3241 | G06T   7/0044 | G06T   7/0057 | G06T   7/20 | G06T   7/223 | G06T   7/231 | G06T2207/10004 | G06T2207/10028 | G06T2207/30236 | G06T2207/30252 | G06T2207/30261","G06K","20","Waymo LLC","google","Zhu; Jiajun | Urmson; Christopher Paul | Haehnel; Dirk | Fairfield; Nathaniel | Smith; Russell Leigh","Zhu","324","14","16","308","2","12","有效","59","13",
"US9910439B1","US15/006657","Positioning vehicles to improve quality of observations at intersections","20160126","20180306","20180306","G01C 22/00 | G05D  1/00 | G05D  1/02","G01C","G05D   1/0212 | B60W  30/18154 | B60W2550/141 | B60W2550/22 | B60W2550/402 | G05D   1/0088","G05D","20","Waymo LLC","google","Ferguson; David Ian Franklin | Fairfield; Nathaniel | Templeton; Bradley","Ferguson","13","6","2","11","2","4","有效","5","9",
"US9910438B1","US14/549999","Autonomous vehicle behavior when waiting for passengers","20141121","20180306","20180306","G06Q 50/30 | G05D  1/02 | G07C  5/00","G06Q","G05D   1/0212 | B60R  25/24 | B60W  30/06 | B62D  15/0285 | E05F  15/70 | E05F  15/76 | E05Y2800/426 | E05Y2900/531 | G01C  21/20 | G01C  21/26 | G01C  21/3438 | G01C  21/3667 | G05D   1/0088 | G06K   9/00812 | G06Q  50/30 | G07C   5/008 | G08G   1/14","G05D","20","Waymo LLC","google","Arden; Jennifer | Aula; Anne Kristiina | Cullinane; Brian Douglas","Arden","103","25","8","95","12","13","有效","43","12",
"US9910139B2","US15/482722","Methods and systems for LIDAR optics alignment","20170408","20180306","20180306","G01S  7/497 | G01S 17/89 | G01S  7/481 | G02B 27/62 | G02B  5/20","G01S","G01S   7/4972 | G01S   7/4815 | G01S   7/4817 | G01S   7/51 | G01S  17/06 | G01S  17/42 | G01S  17/89 | G02B   5/20 | G02B  27/62","G01S","20","WAYMO LLC","google","Pennecot; Gaetan | Droz; Pierre-yves","Pennecot","10","6","0","10","6","0","有效","12","14",
"US9909887B1","US15/188138","Method and apparatus to transition between levels using warp zones","20160621","20180306","20180306","G05D  1/02 | B60L 15/38 | G01C 21/34 | G01C 21/28 | G05D  1/00","G05D","G01C  21/3407 | B60W  30/12 | B60W  30/18154 | B60W2550/141 | B60W2550/402 | G01C  21/28 | G01C  21/34 | G05D   1/0088 | G05D   1/0246 | G05D   1/0255 | G05D   1/0257 | G05D   1/0274 | G05D   1/0278","G01C","20","Waymo LLC","google","Urmson; Christopher Paul | Montemerlo; Michael Steven | Chatham; Andrew Hughes | Egnor; Daniel Trawick","Urmson","6","2","1","5","0","2","有效","2","13",
"US9892332B1","US15/682963","Vision-based detection and classification of traffic lights","20170822","20180213","20180213","G06K  9/00 | B60W 30/00 | G06K  9/66","G06K","G06K   9/00825 | B60W  30/00 | G06K   9/66","G06K","20","Waymo LLC","google","Wendel; Andreas | Ferguson; David Ian Franklin","Wendel","14","24","5","9","4","20","有效","4","18",
"US9892327B2","US15/331079","Vision-based indicator signal detection using spatiotemporal filtering","20161021","20180213","20180213","G06K  9/00 | B60R  1/00 | G05D  1/00 | G05D  1/02 | G06K  9/46 | H04N  5/235","G06K","G06K   9/00791 | B60R   1/00 | B60R2300/80 | G05D   1/0088 | G05D   1/0246 | G06K   9/00825 | G06K   9/4604 | G06K   9/4652 | G06K   9/4661 | H04N   5/2353","G06K","20","Waymo LLC","google","Ogale; Abhijit | Ferguson; Dave","Ogale","3","2","0","3","2","0","有效","8","18",
"US9882433B2","US15/214231","Contactless electrical coupling for a rotatable LIDAR device","20160719","20180130","20180130","H02J 17/00 | H02J 50/10 | B60L  3/00 | B60L  7/12 | B60L  8/00 | B60L 11/00 | B60L 11/14 | B60L 11/16 | G01S  7/481 | G01S 17/93 | G01S 17/42 | G01S  7/00","H02J","B60L  11/182 | B60L   3/0015 | B60L   7/12 | B60L   8/003 | B60L  11/005 | B60L  11/14 | B60L  11/16 | B60L2240/12 | B60L2240/16 | B60L2240/18 | B60L2240/20 | B60L2240/421 | B60L2240/441 | B60L2240/461 | B60L2240/622 | G01S   7/003 | G01S   7/4817 | G01S  17/42 | G01S  17/936 | H02J   7/025 | H02J  17/00 | H02J  50/10 | H02J  50/80 | Y02T  10/642 | Y02T  10/70 | Y02T  10/7022 | Y02T  10/7077 | Y02T  10/7083 | Y02T  10/7291 | Y02T  90/16 | Y02T  90/162","B60L","10","Waymo LLC","google","Lenius; Samuel William | Droz; Pierre-yves","Lenius","21","23","1","20","5","18","有效","13","6",
"US9880557B1","US15/587702","Detecting and responding to tailgaters","20170505","20180130","20180130","G08G  9/02 | G05D  1/02 | B62D 15/02 | B60W 30/16","G08G","G05D   1/021 | B60W  30/16 | B60W2550/30 | B60W2550/308 | B60W2750/308 | B62D  15/025 | B62D  15/0255 | G05D   1/00 | G05D   1/0055 | G05D   1/0287","G05D","20","Waymo LLC","google","Dolgov; Dmitri A. | Nemec; Philip | Aula; Anne Kristiina","Dolgov","25","8","7","18","2","6","有效","7","7",
"US9880263B2","US14/679683","Long range steerable LIDAR system","20150406","20180130","20180130","G01S  7/48 | G01S  7/481 | G01S 17/93 | G01S 17/02 | G01S 17/87 | G01S 13/93","G01S","G01S   7/4802 | G01S   7/4817 | G01S  17/023 | G01S  17/87 | G01S  17/936 | G01S2013/9375 | G01S2013/9378 | G01S2013/9382 | G01S2013/9385","G01S","19","Waymo LLC","google","Droz; Pierre-yves | Pennecot; Gaetan | Levandowski; Anthony | Ulrich; Drew Eugene | Morriss; Zach | Wachter; Luke | Iordache; Dorel Ionut | McCann; William | Gruver; Daniel | Fidric; Bernard | Lenius; Samuel William","Droz","10","54","0","10","1","53","有效","29","30",
"US9879463B2","US15/054811","Device and method for powered closing of car doors","20160226","20180130","20180130","E05F 15/02 | E05F 15/627 | E05F 15/70 | E05F 15/79 | B60J  5/04","E05F","E05F  15/627 | B60J   5/0486 | E05F  15/70 | E05F  15/79 | E05Y2400/32 | E05Y2900/531","E05F","14","Waymo LLC","google","Lombrozo; Peter Craig | Warburton; Andrew Paul | Ellis; Robert John","Lombrozo","25","4","0","25","0","4","有效","14","7",
"US9876282B1","US14/677004","Integrated lens for power and phase setting of DOEWG antenna arrays","20150402","20180123","20180123","H01Q 13/06 | H01Q  7/02 | H01Q 21/00 | G01S  7/02","H01Q","H01Q  13/06 | G01S   7/02 | G01S   7/03 | G01S  13/931 | H01Q  15/02 | H01Q  19/062 | H01Q  21/0037","H01Q","14","Waymo LLC","google","Izadian; Jamal | Smith; Russell","Izadian","48","4","1","47","4","0","有效","0","16",
"US9875417B2","US15/653716","Use of relationship between activities of different traffic signals in a network to improve traffic signal state estimation","20170719","20180123","20180123","G06K  9/00 | B60W 40/00 | G08G  1/09 | G08G  1/0967 | G08G  1/0962 | G08G  1/00","G06K","G06K   9/00825 | B60W  40/00 | G08G   1/00 | G08G   1/09623 | G08G   1/09626 | G08G   1/096716 | G08G   1/096725 | G08G   1/096758 | G08G   1/096775 | G08G   1/096791","G06K","20","Waymo LLC","google","Ferguson; David I. | Templeton; Bradley","Ferguson","13","4","1","12","0","4","有效","9","7",
"US9868446B1","US15/383198","Cross-validating sensors of an autonomous vehicle","20161219","20180116","20180116","H04N  7/18 | B60R  1/00 | B60Q  9/00 | G08G  1/16 | G01D 18/00 | B60W 50/02 | B60W 50/14 | G06K  9/03 | G06K  9/00 | B60W 50/00","H04N","B60W  50/0205 | B60Q   9/008 | B60R   1/00 | B60R2300/8093 | B60W  50/14 | B60W2050/0043 | B60W2050/0215 | B60W2050/146 | B60W2420/42 | B60W2420/52 | B60W2420/62 | G01D  18/00 | G01S   7/40 | G01S   7/497 | G01S  13/723 | G01S  13/862 | G01S  13/865 | G01S  13/867 | G01S  13/931 | G01S  17/023 | G01S  17/936 | G06K   9/00791 | G06K   9/03 | G08G   1/163 | G08G   1/166 | H04N   7/181","B60W","20","Waymo LLC","google","Zhu; Jiajun | Dolgov; Dmitri A. | Urmson; Christopher Paul","Zhu","20","41","3","17","2","39","无效","2","10",
"US9868391B1","US15/054958","Scenario based audible warnings for autonomous vehicles","20160226","20180116","20180116","G06F 19/00 | B60Q  5/00 | G05D  1/02","G06F","B60Q   5/005","B60Q","20","Waymo LLC","google","Fairfield; Nathaniel | Charrow; Benjamin","Fairfield","19","17","5","14","1","16","无效","1","10",
"US9864378B1","US15/594191","Assisted perception for autonomous vehicles","20170512","20180109","20180109","G01C 22/00 | G05D  1/00 | G05D  1/02 | G06K  9/00 | G07C  5/00","G01C","G05D   1/0246 | B60W  40/04 | B60W2050/0077 | B60W2050/0215 | G05D   1/00 | G05D   1/0022 | G05D   1/0088 | G06K   9/00791 | G06K   9/00805 | G07C   5/008 | H04L  67/125","G05D","20","Waymo LLC","google","Ferguson; David Ian Franklin | Lo; Wan-Yen | Fairfield; Nathaniel","Ferguson","24","1","4","20","0","1","有效","9","11",
"US9864063B2","US15/493066","Vehicle with multiple light detection and ranging devices (LIDARs)","20170420","20180109","20180109","G01C  3/08 | G01S 17/93 | G01S 17/87 | G01S 17/89 | G01S  7/481 | G01S 17/10","G01C","G01S  17/93 | G01C   3/02 | G01S   7/4808 | G01S   7/4813 | G01S   7/4815 | G01S   7/4816 | G01S   7/4817 | G01S  17/023 | G01S  17/10 | G01S  17/42 | G01S  17/66 | G01S  17/87 | G01S  17/89 | G01S  17/936","G01S","20","Waymo LLC","google","Gruver; Daniel | Droz; Pierre-yves | Pennecot; Gaetan | Levandowski; Anthony | Ulrich; Drew Eugene | Morriss; Zachary | Wachter; Luke | Iordache; Dorel Ionut | Pardhan; Rahim | McCann; William | Fidric; Bernard | Lenius; Samuel William","Gruver","29","5","3","26","1","4","有效","58","13",
