公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"US10317913B2","US16/014675","Using pre-computed vehicle locations and paths to direct autonomous vehicle maneuvering","20180621","20190611","20190611","E04H  6/42 | G05D  1/02 | B60W 30/06 | G05D  1/00 | G08G  1/16","E04H","G05D1/0295 | B60W30/06 | G05D1/0022 | G05D1/0027 | G05D1/0293 | G05D1/0297 | E04H6/422 | G05D2201/0213 | G08G1/168","G05D1","21","Lyft, Inc.","lyft","Harvey; Thomas Danaher","Harvey","17","1","0","17","0","1","有效","35","10",
"US10317912B2","US16/014622","Coordinating movements of autonomous vehicles for user exit, loading, or unloading","20180621","20190611","20190611","E04H  6/42 | G05D  1/02 | B60W 30/06 | G05D  1/00 | G08G  1/16","E04H","G05D1/0295 | B60W30/06 | G05D1/0022 | G05D1/0027 | G05D1/0293 | G05D1/0297 | E04H6/422 | G05D2201/0213 | G08G1/168","G05D1","20","Lyft, Inc.","lyft","Harvey; Thomas Danaher","Harvey","17","0","0","17","0","0","有效","35","10",
"US10317911B2","US16/014493","Creating aisle access for autonomous vehicle parking","20180621","20190611","20190611","E04H  6/42 | G05D  1/02 | B60W 30/06 | G05D  1/00 | G08G  1/16","E04H","G05D1/0295 | B60W30/06 | G05D1/0022 | G05D1/0027 | G05D1/0293 | G05D1/0297 | E04H6/422 | G05D2201/0213 | G08G1/168","G05D1","20","Lyft, Inc.","lyft","Harvey; Thomas Danaher","Harvey","16","0","0","16","0","0","有效","35","11",
"US10310515B2","US16/014699","Using zone rules to control autonomous vehicle operation within a zone","20180621","20190604","20190604","E04H  6/42 | G05D  1/02 | B60W 30/06 | G05D  1/00 | G08G  1/16","E04H","G05D1/0295 | B60W30/06 | G05D1/0022 | G05D1/0027 | G05D1/0293 | G05D1/0297 | E04H6/422 | G05D2201/0213 | G08G1/168","G05D1","26","Lyft, Inc.","lyft","Harvey; Thomas Danaher","Harvey","17","3","0","17","0","3","有效","35","11",
"US10310514B2","US16/014585","Centralized maneuvering of autonomous vehicles for user pick-up","20180621","20190604","20190604","E04H  6/42 | G05D  1/02 | B60W 30/06 | G05D  1/00 | G08G  1/16","E04H","G05D1/0295 | B60W30/06 | G05D1/0022 | G05D1/0027 | G05D1/0293 | G05D1/0297 | E04H6/422 | G05D2201/0213 | G08G1/168","G05D1","20","Lyft, Inc.","lyft","Harvey; Thomas Danaher","Harvey","17","0","0","17","0","0","有效","35","12",
"US10306430B1","US15/965804","Vehicle-to-infrastructure communication","20180427","20190528","20190528","G01S  3/02 | H04W  4/44 | G05D  1/00 | H04L  1/16 | G08G  1/16 | G01S 13/93","G01S","H04W4/44 | G05D1/0055 | G05D1/0088 | G01S13/931 | G01S13/9303 | G01S13/9307 | G08G1/166 | H04L1/1642","H04W4","21","Lyft, Inc.","lyft","Abari; Farzad Cyrus Foroughi | Clément; Romain","Abari","10","22","0","10","3","19","有效","3","10",
"US10303183B2","US16/014571","Centralized mapping of autonomous vehicles to direct autonomous vehicle maneuvering","20180621","20190528","20190528","E04H  6/42 | G05D  1/02 | B60W 30/06 | G05D  1/00 | G08G  1/16","E04H","G05D1/0295 | B60W30/06 | G05D1/0022 | G05D1/0027 | G05D1/0293 | G05D1/0297 | E04H6/422 | G05D2201/0213 | G08G1/168","G05D1","23","Lyft, Inc.","lyft","Harvey; Thomas Danaher","Harvey","8","1","0","8","0","1","有效","35","7",
"US10303182B2","US16/014458","Cyclic shuffling for autonomous vehicle parking","20180621","20190528","20190528","E04H  6/42 | G05D  1/02 | B60W 30/06 | G05D  1/00 | G08G  1/16","E04H","G05D1/0295 | B60W30/06 | G05D1/0022 | G05D1/0027 | G05D1/0293 | G05D1/0297 | E04H6/422 | G05D2201/0213 | G08G1/168","G05D1","19","Lyft, Inc.","lyft","Harvey; Thomas Danaher","Harvey","11","0","0","11","0","0","有效","35","9",
"US10285014B2","US16/148633","Geohash-related location predictions","20181001","20190507","20190507","H04W 24/00 | H04W  4/02 | H04W  4/44 | H04W  4/021","H04W","H04W4/023 | H04W4/021 | H04W4/44","H04W4","20","LYFT, INC.","lyft","Pao; Yuanyuan | Kodesh; Snir | Chopra; Jatin | Fan; Kevin | Lin; Charlie | Shen; Limin | Levi; Dor | Haque; Asif | Baz; Zeynep Erkin","Pao","44","7","6","38","7","0","有效","11","10",
"US10264389B1","US15/859599","Optimizing pickup locations for transportation requests based on context information","20171231","20190416","20190416","H04W  4/02 | G06Q 50/30 | G06F 17/30","H04W","H04W4/02 | G06F17/30241 | G06Q50/30","H04W4","20","LYFT, INC.","lyft","Hwang; Thaddeus Insuk | Lin; Charlie | Malek; Yuanyuan | Shen; Limin","Hwang","41","16","4","37","7","9","有效","10","16",
"US10235888B2","US15/588281","Ride chaining","20170505","20190319","20190319","G08G  1/00 | G08G  1/123 | G01C 21/34 | G06Q 10/06 | G06Q 50/30 | G06Q 10/08 | G06Q 10/04 | G01C 21/00 | G06Q 10/00 | G07B 15/00 | G01C 21/36","G08G","G08G1/202 | G01C21/3438 | G06Q10/06315 | G06Q50/30 | G08G1/123 | G01C21/00 | G01C21/3446 | G01C21/36 | G06Q10/00 | G06Q10/047 | G06Q10/08 | G07B15/00","G08G1","20","LYFT, INC.","lyft","Lambert; Chris | Green; Logan | Yoo; Frank Taehyun | Haumann; Marc | Dryjanski; David | Popov; Lev","Lambert","40","4","3","37","4","0","有效","15","19",
"US10218941B1","US15/920438","Systems and methods for coordinated collection of street-level image data","20180313","20190226","20190226","G06F  9/00 | H04N  7/18 | G06F 17/30 | H04N  5/232 | H04L 29/08 | G06K  9/00","G06F","H04N7/181 | G06F17/30268 | G06K9/00791 | H04L67/10 | H04N5/23206","H04N7","19","Lyft, Inc.","lyft","Park; Renee | Saraf; Saurabh | Sarukkai; Ramesh Rangarajan | Shet; Vinay","Park","2","15","0","2","1","14","有效","16","14",
"US10176650B1","US15/955604","Black box with volatile memory caching","20180417","20190108","20190108","G07C  5/08 | G11C  7/04 | G11C 11/4072 | G11C 11/56","G07C","G07C5/0858 | G11C7/04 | G11C11/4072 | G11C11/5621","G07C5","20","Lyft, Inc.","lyft","Hansel; George James | Lu; Yi","Hansel","11","0","0","11","0","0","有效","0","9",
"US10175691B1","US15/959129","Control redundancy","20180420","20190108","20190108","G05D  1/00 | B60W 50/04 | B60W 40/10 | G06F 11/16 | H04L  9/30","G05D","G05D1/0077 | B60W40/10 | B60W50/045 | G06F11/165 | H04L9/30","G05D1","20","Lyft, Inc.","lyft","Hansel; George James | Joyce; Gerard | Talwar; Palak | Lurie; Helen Ruth | Hoffacker; James Allen-White","Hansel","11","2","0","11","0","2","有效","0","8",
"US10175340B1","US15/965796","Switching between object detection and data transfer with a vehicle radar","20180427","20190108","20190108","G01S  7/00 | G05D  1/02 | G06K  9/00 | G06T  7/70 | G01S 13/02 | G01S 13/86 | G01S 13/93","G01S","G01S7/006 | G01S13/931 | G06K9/00805 | G01S13/86 | G01S2013/0254 | G05D1/028 | G05D1/0257 | G05D2201/0213 | G06T7/70 | G06T2207/10028 | G06T2207/10044 | G06T2207/30242 | G06T2207/30252","G01S7","33","Lyft, Inc.","lyft","Abari; Farzad Cyrus Foroughi | Clément; Romain | Lurie; Helen Ruth","Abari","11","52","0","11","0","52","有效","4","12",
"US10152892B2","US15/960360","Autonomous vehicle notification system","20180423","20181211","20181211","G08G  1/015 | G08G  1/16 | B60Q  1/50 | G08G  1/005","G08G","G08G1/166 | B60Q1/503 | G08G1/005 | B60Q2400/50","G08G1","31","Lyft, Inc.","lyft","Matthiesen; Taggart | Guo; Jisi | Brannstrom; Sebastian Rolf Johan | Garms; Jess","Matthiesen","40","2","1","39","0","2","有效","13","6",
"US10127795B1","US15/859629","Detecting and handling material left in vehicles by transportation requestors","20171231","20181113","20181113","G08B 21/00 | G08B 21/24 | G06K  9/00 | G06Q 50/30 | H04W  4/40 | H04W  4/02","G08B","G08B21/24 | G06K9/00832 | G06Q50/30 | H04W4/025 | H04W4/40","G08B21","19","LYFT, INC.","lyft","Hwang; Thaddeus Insuk | Garms; Jesse Michael | Vincent; Luc","Hwang","3","39","0","3","3","36","有效","4","10",
"US10126138B1","US15/671089","Dynamic geolocation optimization of pickup paths using curb segment data","20170807","20181113","20181113","G01C 21/34 | G06Q 50/30 | G06F 17/30","G01C","G01C21/3438 | G06F17/3087 | G06F17/30241 | G06Q50/30","G01C21","20","LYFT, INC.","lyft","Farmer; Rob | Kodesh; Snir | Leventi; Matthew Ezra","Farmer","6","35","0","6","7","28","有效","9","37",
"US10091618B1","US15/880396","Geohash-related location predictions","20180125","20181002","20181002","H04W 24/00 | H04W  4/02 | H04W  4/021 | H04W  4/44","H04W","H04W4/023 | H04W4/021 | H04W4/44","H04W4","19","LYFT, INC.","lyft","Pao; Yuanyuan | Kodesh; Snir | Chopra; Jatin | Fan; Kevin | Lin; Charlie | Shen; Limin | Levi; Dor | Haque; Asif | Baz; Zeynep Erkin","Pao","34","11","5","29","11","0","有效","11","11",
"US10082562B1","US15/965779","Simultaneous object detection and data transfer with a vehicle radar","20180427","20180925","20180925","G01S 13/93 | G01S  7/00 | G01S  7/35","G01S","G01S7/006 | G01S7/35 | G01S13/931 | G01S2013/936","G01S7","27","Lyft, Inc.","lyft","Abari; Farzad Cyrus Foroughi | Clément; Romain | Lurie; Helen Ruth","Abari","28","24","0","28","3","21","有效","4","10",
"US9978282B2","US15/603240","Ride chaining","20170523","20180522","20180522","G08G  1/00 | G01C 21/36 | G01C 21/34 | G08G  1/123","G08G","G08G   1/202 | G01C  21/3438 | G01C  21/36 | G06Q  10/06315 | G06Q  50/30 | G08G   1/123","G08G","20","LYFT, INC.","lyft","Lambert; Chris | Green; Logan | Yoo; Frank Taehyun | Haumann; Marc | Dryjanski; David | Popov; Lev","Lambert","32","45","2","30","7","38","有效","15","13",
"US9976863B2","US15/143406","Casual driver ride sharing","20160429","20180522","20180522","G01C 21/34 | H04W  4/14 | G08G  1/00 | G01S 19/42 | G07B 15/02","G01C","G01C  21/3438 | G01C  21/343 | G01S  19/42 | G07B  15/02 | G08G   1/202 | H04W   4/14","G01C","20","LYFT, INC.","lyft","Dryjanski; David | Popov; Lev | Brown; Timothy | Green; Logan | Broyles; Austin","Dryjanski","14","12","1","13","5","7","有效","9","17",
"US9965960B1","US15/670527","Facilitating transportation services by generating a directional indicator between a requester and a transportation vehicle","20170807","20180508","20180508","G08G  1/123 | H04W  4/12 | G08G  1/00 | G01C 21/36 | H04W  4/02 | G06Q 50/30","G08G","G08G   1/205 | G01C  21/3667 | G06Q  50/30 | G08G   1/202 | H04W   4/023","G08G","20","LYFT, INC.","lyft","McDavitt-Van Fleet; Nathan","McDavitt-Van Fleet","13","50","0","13","12","38","有效","14","6",
"US9953538B1","US15/408150","Autonomous vehicle notification system","20170117","20180424","20180424","G08G  1/015 | G08G  1/16 | B60Q  1/50 | G08G  1/005","G08G","G08G   1/166 | B60Q   1/503 | B60Q2400/50 | G08G   1/005","G08G","22","Lyft, Inc.","lyft","Matthiesen; Taggart | Guo; Jisi | Brannstrom; Sebastian Rolf Johan | Garms; Jess","Matthiesen","26","67","1","25","5","62","有效","13","7",
"US9894484B1","US15/666446","Geohash-related location predictions","20170801","20180213","20180213","H04W 24/00 | H04W  4/02 | H04W  4/04","H04W","H04W   4/023 | H04W   4/021 | H04W   4/046","H04W","20","Lyft, Inc.","lyft","Pao; Yuanyuan | Kodesh; Snir | Chopra; Jatin | Fan; Kevin | Lin; Charlie | Shen; Limin | Levi; Dor | Haque; Asif | Baz; Zeynep Erkin","Pao","18","32","2","16","16","16","有效","11","11",
"US9769616B1","US15/479118","Geohash-related location predictions","20170404","20170919","20170919","H04W 24/00 | H04W  4/02 | H04W  4/04","H04W","H04W   4/023 | H04W   4/021 | H04W   4/046","H04W","21","LYFT, INC.","lyft","Pao; Yuanyuan | Kodesh; Snir | Chopra; Jatin | Fan; Kevin | Lin; Charlie | Shen; Limin | Levi; Dor | Haque; Asif | Baz; Zeynep Erkin","Pao","15","76","2","13","28","48","有效","11","16",
"US9679489B2","US14/723134","Ride chaining","20150527","20170613","20170613","G08G  1/00 | G08G  1/123 | G01C 21/36 | G01C 21/34","G08G","G08G   1/202 | G01C  21/3438 | G01C  21/36 | G06Q  10/06315 | G06Q  50/30 | G08G   1/123","G08G","20","Lyft, Inc.","lyft","Lambert; Chris | Green; Logan | Yoo; Frank Taehyun | Haumann; Marc | Dryjanski; David | Popov; Lev","Lambert","18","56","0","18","28","28","有效","15","15",
"US9384271B1","US14/657061","Driver jukebox system","20150313","20160705","20160705","G06F 17/00 | G06F 17/30","G06F","G06F  17/30772 | G06F   3/165 | G06F  17/3074 | G06F  17/30761 | H04W   4/04 | H04W   8/20","G06F","19","Lyft, Inc.","lyft","Goldin; Evan | Addison; James | Law; Brady | Selin; Christopher John | Haumann; Marc","Goldin","3","5","0","3","3","2","有效","4","21",
"US20220410932A1","US17/355925","SYSTEMS AND METHODS FOR PREDICTIVELY MANAGING USER EXPERIENCES IN AUTONOMOUS VEHICLES","20210623","20221229",,"B60W 60/00 | G01C 21/34 | B60W 10/30 | B60W 40/08 | B60H  1/00","B60W","B60W60/0013 | G01C21/3415 | B60W10/30 | B60W40/08 | B60H1/00814","B60W60","20","Lyft, Inc.","lyft","Braunstein; Jennie Arielle | Chao; Timothy Tay | Derewecki; Adam Jacob | Li; Hangyu | Petersen; Derek Michael | Wallace; Alexander McNaughton Luke","Braunstein","0","0","0","0","0","0","公开","0","20",
"US20220394122A1","US17/853734","MODE CHANGING OF A MOBILE COMMUNICATION DEVICE AND VEHICLE SETTINGS WHEN THE MOBILE COMMUNICATIONS DEVICE IS IN PROXIMITY TO A VEHICLE","20220629","20221208",,"H04M  1/72448 | H04M  1/60 | H04W  4/80 | H04L 67/12","H04M","H04M1/72448 | H04M1/6075 | H04W4/80 | H04L67/12 | H04M2250/02","H04M1","20","Lyft, Inc.","lyft","Zellner; Samuel","Zellner","0","0","0","0","0","0","公开","0","10",
"US20220383751A1","US17/688698","SYSTEMS AND METHODS FOR PERSONAL MOBILE VEHICLE LOCALIZATION IN A FLEET MANAGEMENT SYSTEM","20220307","20221201",,"G08G  1/00 | H04W  4/021 | H04W  4/02 | H04W  4/029 | H04W  4/40 | G06N  3/08","G08G","G08G1/205 | H04W4/021 | H04W4/026 | H04W4/027 | H04W4/029 | H04W4/40 | G06N3/084","G08G1","20","Lyft, Inc.","lyft","Chen; Amber L | Drayna; Garrett Korda | Kess; Martin Douglas | Merrill; Christopher Paul | Nguyen; Thien Bao | Windau; Jens Paul | Zhao; Yunjie","Chen","0","0","0","0","0","0","公开","0","14",
"US20220381567A1","US17/816201","MULTI-MODAL TRANSPORTATION SYSTEM","20220729","20221201",,"G01C 21/34 | G06Q 30/02","G01C","G01C21/3423 | G01C21/3492 | G06Q30/0205","G01C21","20","Lyft, Inc.","lyft","Spielman; Charles Parker | Gulati; Mayank | Goot; Karina | Phatak; Priyanka Madhav | Lodick; Michael Francis | Chopra; Jatin","Spielman","0","0","0","0","0","0","公开","0","9",
"US20220375278A1","US17/881545","APPROACHES FOR MANAGING VEHICLES","20220804","20221124",,"G07C  5/08 | G06Q 10/06 | G01S 17/86 | G01S 17/42","G07C","G07C5/0808 | G06Q10/06311 | G01S17/86 | G01S17/42","G07C5","20","Lyft, Inc.","lyft","Clément; Romain | Whinnery; Joseph Patrick Wendell","Clément","0","0","0","0","0","0","公开","2","9",
"US20220363161A1","US17/851537","SYSTEMS AND METHODS FOR ROUTING PERSONAL MOBILITY VEHICLES BASED ON ROAD CONDITIONS","20220628","20221117",,"B60L 58/13 | G07C  5/00 | G06Q 10/02 | G06Q 50/30 | B60Q  1/34 | B60Q  1/44 | G01C 21/34 | B60W 10/08 | B60W 10/18 | B60W 10/20 | B60W 10/30 | B60W 50/12 | G08G  1/16 | G08G  1/01 | G01C 21/20 | H04W  4/029 | G06V 20/56 | G07C  5/08 | G07C  9/25 | H04W  4/40 | B60R 25/24","B60L","B60L58/13 | G07C5/004 | G06Q10/02 | G06Q50/30 | G07C5/008 | B60Q1/346 | B60Q1/444 | G01C21/3423 | G01C21/3415 | G01C21/3461 | B60W10/08 | B60W10/18 | B60W10/20 | B60W10/30 | B60W50/12 | G08G1/163 | G08G1/165 | G01C21/3438 | G01C21/3492 | G08G1/0125 | G01C21/20 | H04W4/029 | G06V20/588 | G07C5/0808 | G07C9/25 | H04W4/40 | B60R25/245 | B62K2202/00 | B60W2300/365 | B60W2510/244 | B60W2710/086 | B60W2710/18 | B60W2710/20 | B60W2710/30 | B60W2720/10 | B60W2552/00 | B60W2552/15 | B60R2325/205","B60L58","20","Lyft, Inc.","lyft","Whitt; Carlos Ellis | Martisauskas; Steven James | Levi; Dor","Whitt","0","0","0","0","0","0","公开","21","13",
"US20220360936A1","US17/808236","OPTIMIZING PICKUP LOCATIONS FOR TRANSPORTATION REQUESTS BASED ON CONTEXT INFORMATION","20220622","20221110",,"H04W  4/02","H04W","H04W4/02 | G06Q50/30","H04W4","20","Lyft, Inc.","lyft","Hwang; Thaddeus Insuk | Lin; Charlie | Malek; Yuanyuan | Shen; Limin","Hwang","0","0","0","0","0","0","公开","10","13",
"US20220358844A1","US17/808238","USING A PREDICTIVE REQUEST MODEL TO OPTIMIZE PROVIDER RESOURCES","20220622","20221110",,"G08G  1/00 | G01C 21/34 | G06Q 50/30 | G08G  1/123 | H04W  4/30","G08G","G08G1/202 | G01C21/3438 | G06Q50/30 | G08G1/205 | G08G1/123 | H04W4/30","G08G1","20","Lyft, Inc.","lyft","Bajaj; Saurabh | Crapis; Davide | Davidov; Eran | Khalid; Omar | Milo; Ehud","Bajaj","0","0","0","0","0","0","公开","1","18",
"US20220353475A1","US17/846577","SYSTEMS AND METHODS FOR COORDINATED COLLECTION OF STREET-LEVEL IMAGE DATA","20220622","20221103",,"H04N  7/18 | H04N  5/232 | H04L 67/10 | G06F 16/58 | H04W  4/02 | H04W  4/40 | H04W  4/50 | H04N  1/00 | G06V 20/56","H04N","H04N7/181 | H04N5/23206 | H04L67/10 | G06F16/5866 | H04N7/183 | H04W4/02 | H04W4/40 | H04W4/50 | H04N1/00 | G06V20/56 | G06V20/58","H04N7","20","Lyft, Inc.","lyft","Park; Renee | Saraf; Saurabh | Sarukkai; Ramesh Rangarajan | Shet; Vinay","Park","0","0","0","0","0","0","公开","16","17",
"US20220332215A1","US17/699763","APPARATUSES, SYSTEMS, AND METHODS FOR INCREASING SAFETY IN PERSONAL MOBILITY VEHICLE OPERATION","20220321","20221020",,"B60L 58/13 | G07C  5/00 | G06Q 10/02 | G06Q 50/30 | B60Q  1/34 | B60Q  1/44 | G01C 21/34 | B60W 10/08 | B60W 10/18 | B60W 10/20 | B60W 10/30 | B60W 50/12 | G08G  1/16 | G08G  1/01 | G01C 21/20 | H04W  4/029 | G06V 20/56 | G07C  5/08 | G07C  9/25","B60L","B60L58/13 | G07C5/004 | G06Q10/02 | G06Q50/30 | G07C5/008 | B60Q1/346 | B60Q1/444 | G01C21/3423 | G01C21/3415 | G01C21/3461 | B60W10/08 | B60W10/18 | B60W10/20 | B60W10/30 | B60W50/12 | G08G1/163 | G08G1/165 | G01C21/3438 | G01C21/3492 | G08G1/0125 | G01C21/20 | H04W4/029 | G06V20/588 | G07C5/0808 | G07C9/25 | B62K2202/00 | B60W2300/365 | B60W2510/244 | B60W2710/086 | B60W2710/18 | B60W2710/20 | B60W2710/30 | B60W2720/10 | B60W2552/00 | B60W2552/15","B60L58","20","Lyft, Inc.","lyft","Whitt; Carlos Ellis | Martisauskas; Steven James | Levi; Dor","Whitt","0","0","0","0","0","0","公开","21","15",
"US20220327933A1","US17/229690","INTELLIGENTLY GENERATING COMPUTER MODEL LEARNING DATA BY DISPATCHING ENHANCED SENSORY VEHICLES UTILIZING DATA COLLECTION VALUES","20210413","20221013",,"G08G  1/00 | B60W 60/00 | G01C 21/34","G08G","G08G1/202 | G08G1/207 | B60W60/00253 | G01C21/3492","G08G1","20","Lyft, Inc.","lyft","Richard de Capele d'Hautpoul; Guy-Baptiste | Danna; Emilie Jeanne Anne","Richard de Capele d'Hautpoul","0","0","0","0","0","0","公开","0","19",
"US20220307845A1","US17/397097","PROVIDING IMPROVED, REAL-TIME TRANSPORTATION ROUTE INTERFACES UTILIZING ROUTE EFFICIENCY METRICS BASED ON NON-TEMPORAL FACTORS","20210809","20220929",,"G01C 21/34","G01C","G01C21/3415 | G01C21/3492","G01C21","20","Lyft, Inc.","lyft","Gu; Janie Jia | Gerstoft; Philip | Richard de Capele d'Hautpoul; Guy-Baptiste","Gu","0","0","0","0","0","0","公开","0","14",
"US20220284619A1","US17/190312","OFFLINE OPTIMIZATION OF SENSOR DATA FOR AGENT TRAJECTORIES","20210302","20220908",,"G06T  7/70 | G06K  9/62 | H04N 13/204","G06T","G06T7/70 | G06K9/6201 | H04N13/204 | G06T2207/30252 | G06T2207/30241 | G06T2207/10016 | B60W2420/42 | B60W10/20","G06T7","20","Lyft, Inc.","lyft","Brizzi; Filippo | del Pero; Luca | Naseer; Tayyab | Peppoloni; Lorenzo","Brizzi","0","0","0","0","0","0","公开","0","11",
"US20220277236A1","US17/744326","SYSTEMS AND METHODS FOR QUEUEING IN DYNAMIC TRANSPORTATION NETWORKS","20220513","20220901",,"G06Q 10/06","G06Q","G06Q10/06311 | G06Q2240/00","G06Q10","20","Lyft, Inc.","lyft","van Ryzin; Garrett | Luo; Jianzhe | Sholley; Christopher | Greenhall; Adam | Karp; Jeremy Alexander","van Ryzin","0","0","0","0","0","0","公开","2","14",
"US20220234468A1","US17/698691","SYSTEMS AND METHODS FOR TRANSPORT COMPLETION USING LANE-CONSTRAINED VEHICLES AND PERSONAL MOBILITY VEHICLES","20220318","20220728",,"B60L 58/13 | G07C  5/00 | G06Q 10/02 | G06Q 50/30 | B60Q  1/34 | B60Q  1/44 | G01C 21/34 | B60W 10/08 | B60W 10/18 | B60W 10/20 | B60W 10/30 | B60W 50/12 | G08G  1/16 | G08G  1/01 | G01C 21/20 | H04W  4/029 | H04W  4/40 | B60R 25/24 | G06V 20/56","B60L","B60L58/13 | B60W2552/15 | G06Q10/02 | G06Q50/30 | G07C5/008 | B60Q1/346 | B60Q1/444 | G01C21/3423 | G01C21/3415 | G01C21/3461 | B60W10/08 | B60W10/18 | B60W10/20 | B60W10/30 | B60W50/12 | G08G1/163 | G08G1/165 | G01C21/3438 | G01C21/3492 | G08G1/0125 | G01C21/20 | H04W4/029 | H04W4/40 | B60R25/245 | G06V20/588 | B62K2202/00 | B60W2300/365 | B60W2510/244 | B60W2710/086 | B60W2710/18 | B60W2710/20 | B60W2710/30 | B60W2720/10 | B60R2325/205 | B60W2552/00 | G07C5/004","B60L58","20","Lyft, Inc.","lyft","Whitt; Carlos Ellis | Martisauskas; Steven James | Levi; Dor","Whitt","0","0","0","0","0","0","公开","21","15",
"US20220214177A1","US17/648148","TRANSPORTATION ROUTE PLANNING AND GENERATION","20220117","20220707",,"G01C 21/34","G01C","G01C21/3423 | G01C21/3484 | G01C21/3469","G01C21","20","Lyft, Inc.","lyft","Spielman; Charles Parker | Gulati; Mayank | Goot; Karina | Phatak; Priyanka Madhav | Lodick; Michael Francis | Chopra; Jatin","Spielman","0","0","0","0","0","0","公开","11","16",
"US20220207450A1","US17/138658","INTEGRATING VEHICLE DATA FOR PROVIDER AND PERSONAL RENTAL VEHICLES INTO A VEHICLE-FLEET PLATFORM AND FLEET MANAGEMENT INTERFACE","20201230","20220630",,"G06Q 10/06 | H04L 29/08 | G06F  3/0482 | G06Q 30/06 | G06Q 50/30 | G07C  5/00 | G06Q 10/10 | G06Q 10/00 | G06F 16/2455","G06Q","G06Q10/06315 | H04L67/12 | G06F3/0482 | G06Q30/0645 | G06Q50/30 | G06Q10/02 | G06Q10/10 | G06Q10/20 | G07C5/006 | G06F16/2455 | G06Q2240/00 | G07C5/008","G06Q10","20","Lyft, Inc.","lyft","Francis; Youssef | Cunningham; Christopher Patrick | Snyder; Mark Leslie | Madow; Evan Scott | Calvillo; Stephen Joseph | Knapp; Derek John | Tindall; Gordon Dee | Abdulla; Keith Amir | Gallet; Victor Steven | Zikavashvili; Refael","Francis","0","1","0","0","0","1","公开","0","11",
"US20220204102A1","US17/135027","MICROMOBILITY TRANSIT VEHICLE CABLE LOCK ASSEMBLY SYSTEMS AND METHODS","20201228","20220630",,"B62H  5/00 | B62H  5/14","B62H","B62H5/003 | B62H5/141","B62H5","20","Lyft, Inc.","lyft","Chang; Calvin Jye | French; Merric-Andrew Jaranowski | Shia; Kevin | Wu; Xin","Chang","0","0","0","0","0","0","公开","1","12",
"US20220203886A1","US17/136911","ILLUMINATED COMMUNICATION UNIT FOR A VEHICLE","20201229","20220630",,"B60Q  1/50 | B60Q  1/26 | B60Q  1/28 | F21S 43/14 | F21S 43/20 | F21S 43/19 | F21S 45/47 | H05B 47/11","B60Q","B60Q1/503 | B60Q1/268 | B60Q1/28 | F21S43/14 | B60Q2400/20 | F21S43/19 | F21S45/47 | H05B47/11 | F21S43/26","B60Q1","20","Lyft, Inc.","lyft","Jones, II; Alfred Charles | Meyer; Azhar Kamal | Marroquin; Marco Antonio | Wimmer; Richard | Eyler; Ethan Duncan | Chiu; John Sungchun | Brahmasani; Lakshmaiah","Jones, II","0","0","0","0","0","0","公开","0","13",
"US20220200093A1","US17/130780","BATTERY VENTILATION SYSTEMS AND METHODS","20201222","20220623",,"H01M 50/308 | H01M 50/325","H01M","H01M50/308 | H01M2220/20 | H01M50/325","H01M50","20","Lyft, Inc.","lyft","Durkee; Paul Young | Titus; Andrew Dalzell","Durkee","0","0","0","0","0","0","公开","0","12",
"US20220198714A1","US17/133041","CAMERA TO CAMERA CALIBRATION","20201223","20220623",,"G06T  7/80 | G06T  7/73 | G06K  9/00 | B60R  1/00 | H04W  4/46","G06T","G06T7/85 | G06T7/73 | G06K9/00791 | B60R2300/105 | H04W4/46 | G06T2207/30248 | B60R2300/402 | B60R1/00","G06T7","20","Lyft, Inc.","lyft","del Pero; Luca | Shaban; Karim Tarek Mahmoud Elsayed Ahmed","del Pero","0","0","0","0","0","0","公开","0","15",
"US20220194511A1","US17/450116","STEERING ASSEMBLY FOR MICROMOBILITY TRANSIT VEHICLES","20211006","20220623",,"B62K 21/10 | B62K 21/12 | B62K 21/02","B62K","B62K21/10 | B62K21/02 | B62K21/12","B62K21","20","Lyft, Inc.","lyft","French; Merric-Andrew Jaranowski | Reimer; Andrew Michael","French","1","0","0","1","0","0","公开","1","12",
"US20220194504A1","US17/130808","MOTOR CONTROL SYSTEMS AND METHODS FOR MICROMOBILITY TRANSIT VEHICLES","20201222","20220623",,"B62H  5/18 | B62M  6/45 | B60L 50/60 | B60L  7/10 | G05D  1/00 | B62J 43/10 | B62J 43/30 | B62J 45/20 | B62M  6/90 | B62L  1/00 | H02K  7/00 | H02K 11/00 | H02K 11/33 | H02K 21/22 | H02P  3/14","B62H","B62H5/18 | B60L2200/24 | B60L50/60 | B60L7/10 | G05D1/0011 | B62J43/10 | B62J43/30 | B62J45/20 | B62M6/90 | B62L1/00 | H02K7/006 | H02K11/0094 | H02K11/33 | H02K21/22 | H02P3/14 | B62M6/45","B62H5","20","Lyft, Inc.","lyft","Pellerey; Pierre | Popov; Nikola | McDaid; Scott | Bender; Adam Christopher","Pellerey","0","0","0","0","0","0","公开","1","13",
