公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"US11362462B2","US17/114856","Rotatable interface assembly for an electrical connector","20201208","20220614","20220614","H01R 13/64 | B60L 53/16 | H01R 13/506 | H01R 13/52 | H01R 13/629 | H01R 35/00","H01R","H01R13/64 | B60L53/16 | H01R13/506 | H01R13/5205 | H01R13/629 | H01R35/00 | H01R2201/26","H01R13","21","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Pacher; Franz | Hinteregger; Reinhard | Ramakrishnan; Prasanna","Pacher","3","0","0","3","0","0","有效","2","21",
"US11362436B2","US17/061675","Plastic air-waveguide antenna with conductive particles","20201002","20220614","20220614","H01Q 21/00 | H01Q  1/22","H01Q","H01Q21/0087 | H01Q1/2283 | H01Q21/005 | H01Q21/0043 | H01Q21/0068","H01Q21","20","Aptiv Technologies Limited","aptiv technologies","Brandenburg; Scott D. | Hudson; Mark W. | Zimmerman; David W.","Brandenburg","90","0","5","85","0","0","有效","4","14",
"US11361736B2","US17/014865","Methods and systems for energy or resource management of a human-machine interface","20200908","20220614","20220614","G09G  5/373 | G06F  1/28 | G06F  1/3231 | G06F  3/16","G09G","G09G5/373 | G06F1/28 | G06F1/3231 | G06F3/165 | G09G2320/0626 | G09G2330/023 | G09G2340/0407 | G09G2354/00","G09G5","20","Aptiv Technologies Limited","aptiv technologies","Welsch; Tim | Hollemann; Roland","Welsch","16","1","0","16","1","0","有效","4","11",
"US11360218B2","US16/145579","Wide field-of-view lidar optical assembly and system","20180928","20220614","20220614","G01S  7/481 | G01S 17/42 | G01S 17/89 | G02B 26/10 | G01S 17/931","G01S","G01S17/931 | G01S7/4817 | G01S17/42 | G01S17/89 | G02B26/105","G01S17","20","Aptiv Technologies Limited","aptiv technologies","Low; Yew Kwang","Low","23","0","0","23","0","0","有效","4","13",
"US11360127B2","US16/713487","Device and method for self-adjusting an electrical threshold for detecting a power failure","20191213","20220614","20220614","G01R 19/00 | G01R 19/165 | G01R 19/25 | G06F  1/28","G01R","G01R19/16542 | G01R19/2513 | G06F1/28","G01R19","9","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Wallerath; J&amp;#xf6;rg | Boudoux; Emmanuel","Wallerath","8","0","0","8","0","0","有效","8","25",
"US11359920B2","US17/080717","Dead-reckoning guidance system and method with cardinal-direction based coordinate-corrections","20201026","20220614","20220614","G01C 21/16 | B60C 23/04 | B60W 40/114 | G01S 19/49","G01C","G01C21/16 | B60C23/0488 | B60W40/114 | G01S19/49","G01C21","20","Aptiv Technologies Limited","aptiv technologies","Knutson; Eric P. | Spell; David M. | Pham; Linh N.","Knutson","32","0","6","26","0","0","有效","7","13",
"US11359919B2","US16/593552","Calculating vehicle states of a vehicle system for lane centering","20191004","20220614","20220614","G01C 21/16 | G07C  5/02","G01C","G01C21/16 | G07C5/02","G01C21","48","Aptiv Technologies Limited","aptiv technologies","Zhang; Guoguang","Zhang","15","0","0","15","0","0","有效","4","20",
"US11351943B2","US16/841748","Method for detecting the application of scratches and bumps","20200407","20220607","20220607","B60R 21/0132 | B60Q  9/00","B60R","B60R21/01336 | B60Q9/00 | B60R2021/01322","B60R21","14","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Bunse; Rainer | Vogt; Andreas | Kumar; Vikas","Bunse","7","0","0","7","0","0","有效","8","14",
"US11347895B2","US16/701261","Method and system of authenticated encryption and decryption","20191203","20220531","20220531","G06F 21/72 | G06F 21/60 | H04L  9/32","G06F","G06F21/72 | G06F21/606 | H04L9/3242 | H04L9/3247 | H04L2209/12","G06F21","22","Aptiv Technologies Limited","aptiv technologies","Abhyankar; Ranjit V. | Lekkala; Madhurima | P; Akhila | Yarlagadda; Sriram","Abhyankar","53","0","1","52","0","0","有效","3","22",
"US11345084B2","US16/203703","Electrical wiring harness assembly and process for manufacturing same","20181129","20220531","20220531","B29C 64/393 | B33Y 50/02 | B29C 64/165 | B29C 64/118 | B33Y 10/00 | B33Y 80/00 | H01B 13/00 | H01B  7/00 | H01B 13/012 | H01B 13/24 | B29L 31/34","B29C","B29C64/165 | B29C64/118 | B29C64/393 | B33Y10/00 | B33Y50/02 | B33Y80/00 | H01B7/0045 | H01B13/0003 | H01B13/01209 | H01B13/01236 | H01B13/01263 | H01B13/24 | B29K2995/0006 | B29L2031/3462","B29C64","30","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Peterson; David R. | Sudik, Jr.; Joseph | Weidner; Jonathan D. | Krompegel; Sean P. | Bilas; Jared","Peterson","2","0","0","2","0","0","有效","7","19",
"US11342867B2","US16/839162","Method for determining a movement of a rotor","20200403","20220524","20220524","H02P  7/28 | H02P  6/00 | H02P  6/28 | H02P  6/24","H02P","H02P6/007 | H02P6/24 | H02P6/28","H02P6","14","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Romaszko; Mateusz | Wyszynski; Grzegorz | Maj; Piotr","Romaszko","3","0","0","3","0","0","有效","4","24",
"US11342708B2","US16/911958","Set of connectors having a locking device","20200625","20220524","20220524","H01R 13/62 | H01R 13/627 | H01R 13/639 | H01R 13/642","H01R","H01R13/6272 | H01R13/639 | H01R13/642","H01R13","12","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Menez; Fr&amp;#xe9;d&amp;#xe9;ric | Ramakrishnan; Prasanna | Nandakumar; Sureshkumar | Pitchamani; Santhanakumar","Menez","28","1","0","28","0","1","有效","5","22",
"US11342705B2","US16/934471","Electrical power supply device and method of operating same","20200721","20220524","20220524","H02M  3/04 | H01R 13/52 | H01R 13/506 | H01R 43/20 | H01R 13/59 | H01R 13/631 | H01R 13/58 | H02J  7/00 | G06F  1/26 | H02M  3/00","H02M","H01R13/5205 | G06F1/266 | H01R13/506 | H01R13/5825 | H01R13/59 | H01R13/631 | H01R43/20 | H02J7/0068 | H02M3/00","H01R13","16","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Elghrawi; Mohamad | Voto; Robert M.","Elghrawi","12","0","0","12","0","0","有效","17","11",
"US11341681B2","US16/266555","Method for calibrating the position and orientation of a camera relative to a calibration pattern","20190204","20220524","20220524","G06K  9/00 | G06T  5/00 | G06T  7/73 | G06T  7/80","G06K","G06T7/80 | G06K9/0051 | G06T5/002 | G06T7/73 | G06T7/74 | G06T2207/20024 | G06T2207/30244 | G06T2207/30252","G06T7","20","Aptiv Technologies Limited","aptiv technologies","Dworakowski; Waldemar | Dlugosz; Rafal | Gongolewski; Krzysztof","Dworakowski","73","0","5","68","0","0","有效","4","21",
"US11341238B2","US16/564224","Electronic device intrusion detection","20190909","20220524","20220524","H04L  9/40 | G06F 21/55 | H04W 12/128 | H04L 29/06","H04L","G06F21/554 | H04L63/08 | H04L63/12 | H04L63/1408 | H04L63/1441 | H04W12/128","G06F21","20","Aptiv Technologies Limited","aptiv technologies","Stamper; Abram J.","Stamper","19","0","0","19","0","0","有效","3","11",
"US11339898B2","US17/121483","Modular retainer assembly","20201214","20220524","20220524","F16L  3/06 | F16G 11/10 | F16L  3/12 | F16L  3/10 | F16L  3/22 | F16L  3/04","F16L","F16L3/06 | F16G11/10 | F16L3/04 | F16L3/1033 | F16L3/12 | F16L3/221","F16L3","22","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Krompegel; Sean P. | Myers; David A. | Handel; Jeffrey M.","Krompegel","49","0","0","49","0","0","有效","6","13",
"US11338811B2","US16/561299","Mode selector module for a vehicle component","20190905","20220524","20220524","B60W 30/18 | G08G  1/09 | H04W 52/36 | H04W  4/40 | G08G  1/01","B60W","B60W30/18018 | G08G1/0125 | G08G1/091 | H04W4/40 | H04W52/36","B60W30","27","Aptiv Technologies Limited","aptiv technologies","Ruppel; Christopher D. | Imboden; David J. | Kuhlman; Gregory C. | Pande; Amit K.","Ruppel","12","0","0","12","0","0","有效","4","14",
"US11336058B2","US14/717345","Shielded cable assembly","20150520","20220517","20220517","H01B 11/06 | H01R 13/6581 | H01B  7/02 | H01B 11/00 | H01B 11/10 | H01R 13/6592 | H01B  7/18","H01B","H01R13/6581 | H01B7/0216 | H01B11/002 | H01B11/06 | H01B11/1033 | H01B7/1875 | H01B11/1091 | H01R13/6592","H01R13","15","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Liptak; Nicole L. | Taylor; Bruce D. | Boyer; Richard J.","Liptak","62","0","0","62","0","0","有效","8","24",
"US11332085B2","US16/958264","Wiring structure for multi-slot connection","20181227","20220517","20220517","H02G  3/06 | B60R 16/02 | B60R 16/03","H02G","B60R16/0222 | B60R16/03 | H02G3/0608","B60R16","20","APTIV ELECTRIC SYSTEMS CO., LTD.","aptiv electric systems","Shao; Yuhui | Han; Ji","Shao","10","0","0","10","0","0","有效","5","12",
"US11328607B2","US16/824882","System and method of detecting vacant parking spots","20200320","20220510","20220510","G08G  1/16 | B60R 11/04 | G08G  1/14 | G06V 20/58","G08G","G08G1/168 | B60R11/04 | G06V20/586 | G08G1/143 | G08G1/146 | B60R2300/103 | B60R2300/806 | B60R2300/8053","G08G1","20","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Sutorius; Mason B.","Sutorius","14","0","0","14","0","0","有效","4","16",
"US11321851B2","US16/031092","Vehicule based method of object tracking using Kanade Lucas Tomasi (KLT) methodology","20180710","20220503","20220503","G06T  7/00 | G06T  7/246 | G06T  7/40 | G06K  9/62 | G06T  7/277 | G06V 10/25 | G06V 10/75","G06T","G06T7/248 | G06K9/6215 | G06T7/277 | G06T7/40 | G06V10/25 | G06V10/751 | G06T2207/30252 | G06T2207/30261","G06T7","18","Aptiv Technologies Limited","aptiv technologies","Siegemund; Jan | Schugk; Daniel","Siegemund","20","0","2","18","0","0","有效","5","33",
"US11316288B2","US16/648023","Electrical connector with slider operated clamp spring arm","20180903","20220426","20220426","H01R  4/48 | H01R 13/506","H01R","H01R4/4845 | H01R4/4836 | H01R13/506","H01R4","19","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Urbaniak; Andreas | Shanmugam; Thulasiraman | Moorthy; Vijay Babu | Venkatesan; Sathishkumar | Michelsen; Erik | Hanisch; Adrian","Urbaniak","29","0","1","28","0","0","有效","5","27",
"US11315852B2","US16/599712","Thermal interface layer for electronic device","20191011","20220426","20220426","H01L 23/373 | H01L 23/367 | H05K  7/20","H01L","H01L23/3733 | H01L23/3677 | H05K7/20927","H01L23","18","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Brandenburg; Scott D. | Zimmerman; David W.","Brandenburg","25","0","0","25","0","0","有效","3","17",
"US11313786B2","US16/781166","Testing system for detectors useful on vehicles","20200204","20220426","20220426","G01N 17/00 | G01M 17/007 | G01S  7/497 | G01S  7/40 | G01D 18/00","G01N","G01N17/002 | G01D18/00 | G01M17/007 | G01S7/40 | G01S7/4086 | G01S7/497","G01N17","21","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Baar; James C. | Kaufman; Steven D. | Garner; Timothy D. | Bugher; Robert R. | Zubia Duran; Raul Alfonso | Dilsaver; Benjamin | Farouki; Az Eddine","Baar","6","0","0","6","0","0","有效","3","10",
"US11309660B1","US17/075988","Anti-vibration stabilized connected system with self-rejecting ergonomic feedback mechanism","20201021","20220419","20220419","H01R 13/533 | H01R 13/627 | H01R 13/506","H01R","H01R13/533 | H01R13/506 | H01R13/6272","H01R13","17","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Campbell; Jeffrey S. | Weber, Jr.; Wesley W.","Campbell","6","0","0","6","0","0","有效","4","12",
"US11309650B2","US16/631385","Sealed connector assembly","20180719","20220419","20220419","H01R 13/52 | H01R 13/187 | H01R 13/05 | H01R 13/11 | H01R 13/193 | H01R 13/26 | H01R 13/28 | H01R 13/44 | H01R 13/502 | H01R 13/53 | H01R 13/58 | H01R 13/62 | H01R 13/621 | H01R 13/66 | H01R 24/66 | H01R 43/16 | H01R  4/50 | H01R 13/207 | H01R 13/633","H01R","H01R13/187 | H01R13/052 | H01R13/113 | H01R13/193 | H01R13/26 | H01R13/28 | H01R13/44 | H01R13/502 | H01R13/5202 | H01R13/5208 | H01R13/5219 | H01R13/53 | H01R13/5812 | H01R13/62 | H01R13/6215 | H01R13/665 | H01R24/66 | H01R43/16 | H01R4/5091 | H01R13/207 | H01R13/6335 | H01R13/6683 | H01R2201/26","H01R13","14","APTIV TECHNOLOGIES LIMITED","aptiv technologies","George; Terry A. | Shasteen; Eric E. | Strang; William G. | McNally; Daniel F. | Reedy; Patrick J. | Taylor; Bruce D. | Bucco; Peter T. | Gualandi; Kevin","George","36","0","0","36","0","0","有效","49","13",
"US11309105B2","US16/515753","Apparatus for center twisting wires","20190718","20220419","20220419","H01B 13/02 | H01B 13/012 | B21F  7/00 | B21F 15/04 | H01R  4/12","H01B","H01B13/0207 | B21F7/00 | B21F15/04 | H01B13/01236 | H01R4/12","H01B13","16","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Ciapala; Frank A. | Handel; Jeffrey M.","Ciapala","35","0","0","35","0","0","有效","6","12",
"US11308722B2","US17/006652","Method and system for determining an activity of an occupant of a vehicle","20200828","20220419","20220419","G06K  9/00 | G06K  9/62 | B60W 40/09 | G06N  3/02 | G06V 20/59","G06K","G06V20/597. | B60W40/09. | G06K9/6269 | G06N3/02. | B60W2540/01. | B60W2540/229.","G06V20","20","Aptiv Technologies Limited","aptiv technologies","Weyers; Patrick | Barth; Alexander | Schiebener; David","Weyers","15","0","2","13","0","0","有效","3","14",
"US11308721B2","US16/591710","System for detecting the face of a driver and method associated thereto","20191003","20220419","20220419","G06V 20/59 | B60K 37/02 | B60R 11/04 | G06F  3/01 | G06V 10/10","G06V","G06V20/597 | B60K37/02 | B60R11/04 | G06F3/013 | G06V10/10 | B60K2370/20","G06V20","21","Aptiv Technologies Limited","aptiv technologies","Boron; Artur | Bohdan; Lukasz | Mucha; Rafal","Boron","39","1","0","39","0","1","有效","5","20",
"US11303063B2","US16/610690","Electrical connector with retractable terminal-stabilizer","20180424","20220412","20220412","H01R 13/629 | H01R 13/631 | H01R 13/518 | H01R 13/639","H01R","H01R13/629 | H01R13/518 | H01R13/62938 | H01R13/631 | H01R13/639","H01R13","20","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Narro; Roberto C. | Hernandez; Marcelino","Narro","39","0","1","38","0","0","有效","9","13",
"US11302460B2","US16/998324","Wiring harness assembly having multiple separated conductors embedded within a substrate","20200820","20220412","20220412","H01B  7/00 | H01B  7/02 | H01B 13/00 | H01B 13/012 | H01B 13/24 | H01B  7/36 | H01B  7/40 | H01R 27/02 | H01R 13/502 | H01R 12/67 | B60R 16/02 | B33Y 80/00 | H01R 12/59 | B29C 64/10 | B29C 64/106 | B33Y 10/00 | H05K  3/00 | B33Y 30/00 | H01R 13/52","H01B","H01B7/0045 | B29C64/10 | B29C64/106 | B33Y10/00 | B33Y30/00 | B33Y80/00 | B60R16/0207 | H01B7/009 | H01B7/0275 | H01B7/363 | H01B7/40 | H01B13/0013 | H01B13/01209 | H01B13/01236 | H01B13/01263 | H01B13/24 | H01R12/592 | H01R12/675 | H01R13/502 | H01R27/02 | H05K3/00 | H01B13/01254 | H01R13/5202 | H01R13/5205 | H01R2201/26","H01B7","19","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Bilas; Jared | Peterson; David R. | Seifert; Kurt P. | Reider; Christopher G. | Sohn; Doyeon Y. | Rhinehart, Jr.; Gerald A. | Stevens; Therese G. | Drew; George A. | Kightlinger; John T.","Bilas","4","1","1","3","1","0","有效","9","8",
"US11301603B2","US16/748278","High-fidelity radar simulator","20200121","20220412","20220412","G06F 30/20 | G01S  7/40","G06F","G06F30/20 | G01S7/4052","G06F30","20","Aptiv Technologies Limited","aptiv technologies","Camps Raga; Bruno F. | Searcy; James F.","Camps Raga","5","1","0","5","0","1","有效","4","26",
"US11296462B2","US17/028223","Connector assembly with a connector position assurance indicator","20200922","20220405","20220405","H01R 13/641 | H01R 13/627 | H01R 43/26","H01R","H01R13/641 | H01R13/6275 | H01R43/26","H01R13","20","Aptiv Technologies Limited","aptiv technologies","Schneider; John D. | Sundarakrishnamachari; Rangarajan | Kandasamy; Velmurugan","Schneider","13","2","0","13","1","1","有效","3","16",
"US11296458B2","US16/998364","Connector assembly with direct mount housing","20200820","20220405","20220405","H01R 13/627 | H01R 24/40 | H01R 43/26 | H01R 13/50 | H01R103/00 | H01R 13/631","H01R","H01R13/6273 | H01R13/50 | H01R24/40 | H01R43/26 | H01R13/631 | H01R2103/00","H01R13","20","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Penn; Matthew L. | Davila Aleman; Jose Alberto","Penn","51","0","1","50","0","0","有效","3","8",
"US11295598B2","US17/137066","Vehicle-occupant alert system","20201229","20220405","20220405","G08B 21/24 | B60Q  9/00 | G06K  9/00 | G08B 21/02 | G08B 21/04 | G08B 21/18 | G08B 21/22 | G08B 25/00","G08B","G08B21/24 | B60Q9/00 | G06K9/00369 | G06K9/00838 | G08B21/0277 | G08B21/0469 | G08B21/182 | G08B21/22 | G08B25/005","G08B21","20","Aptiv Technologies Limited","aptiv technologies","Hedges; Christopher A. | Welk; Douglas L.","Hedges","9","0","0","9","0","0","有效","5","9",
"US11290824B2","US16/660115","Speaker assembly","20191022","20220329","20220329","H04R 25/00 | H04R  9/06 | H04R  7/12 | H04R  9/04","H04R","H04R9/06 | H04R7/127 | H04R9/046","H04R9","20","Aptiv Technologies Limited","aptiv technologies","Boron; Artur | Szostek; Grzegorz","Boron","11","0","0","11","0","0","有效","4","19",
"US11290101B2","US16/560068","Solid state power switch device","20190904","20220329","20220329","G01R 31/08 | H03K 17/082 | G01R 31/26 | G01R 31/27 | H03K 17/08","G01R","H03K17/0822 | G01R31/2621 | G01R31/27 | H03K2017/0806","H03K17","25","Aptiv Technologies Limited","aptiv technologies","Ebbinghaus; Peter P. | Boll; Detlef | Boudoux; Emmanuel | Yousef; Sebastian","Ebbinghaus","12","0","1","11","0","0","有效","3","21",
"US11287525B2","US16/672843","Apparatus and method for identifying short cut-in vehicle and vehicle using the same","20191104","20220329","20220329","G01S 13/931 | B60W 30/09 | G01S  7/41","G01S","G01S13/931 | B60W30/09 | G01S7/415 | B60W2420/52 | B60W2554/00 | G01S2013/93271 | G01S2013/93274","G01S13","20","HYUNDAI MOTOR COMPANY | KIA MOTORS CORPORATION | APTIV KOREA LLC","hyundai motor | aptiv korea | kia motors","Lee; Hoon | Won; Ji Eun | Lee; Dong Gu | Won; Sang Bok | Yoo; Min Kyun | Hwang; Jae Pil | Jang; Hyung Sun | Yang; Uk Il | Chong; Hyok Jin | Lee; Kyoung Jun | Lee; Woo Young | Han; Seul Ki | Yun; Bo Young | Jo; Su Min | Lee; Seung Joon | Hong; Byung Gi | Jeon; Soo Bin | Park; Min Ho | Seo; Gi Hyun | Park; Kyu Ho | Jee; Jun Kwon","Lee","1","0","0","1","0","0","有效","3","18",
"US11287513B2","US16/456806","Radar device for a motor vehicle and method for controlling the device","20190628","20220329","20220329","G01S  7/282 | G01S 13/06 | G01S 13/931 | G01S 13/00","G01S","G01S7/282. | G01S13/06. | G01S13/931. | B60Y2200/10. | G01S2013/93271 | G01S2013/93272 | G01S2013/93274","G01S7","8","Aptiv Technologies Limited","aptiv technologies","Vermersch; Jerome | Maroc; Azziz | Coudre; Jerome","Vermersch","12","0","0","12","0","0","有效","6","26",
"US11285887B2","US17/173101","Module and support structure assembly","20210210","20220329","20220329","B60R 11/04 | H04N  5/225 | B60R 11/00","B60R","B60R11/04. | H04N5/2252. | B60R2011/0026 | B60R2011/0071 | B60R2011/0073","B60R11","20","Aptiv Technologies Limited","aptiv technologies","Edgarian; Robik | Kulkarni; Ravindra","Edgarian","16","0","3","13","0","0","有效","6","17",
"US11282241B2","US16/813833","Method for simulating a digital imaging device","20200310","20220322","20220322","G06T 11/00 | H04N  9/04","G06T","G06T11/001 | H04N9/0455 | H04N9/04551 | H04N9/04555. | H04N9/04557.","G06T11","18","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Piatek; Marcin | Jasinski; Michal","Piatek","15","0","0","15","0","0","有效","3","32",
"US11281917B2","US17/080822","Multi-domain neighborhood embedding and weighting of point cloud data","20201026","20220322","20220322","G06K  9/00 | G01S 17/894 | G05D  1/02 | G06K  9/62","G06K","G06K9/00791 | G01S17/894 | G05D1/0251 | G05D1/0257 | G05D1/0278 | G06K9/6215 | G06K9/6249 | G05D2201/0213","G06K9","17","Aptiv Technologies Limited","aptiv technologies","Zheng; Yang | Izzat; Izzat H.","Zheng","19","0","0","19","0","0","有效","4","17",
"US11276975B2","US16/446711","Method and tool for treating a seal wiping surface of a sealed connector and tool for treating a seal wiping surface of a sealed connector","20190620","20220315","20220315","H01R 43/00 | C10M107/38 | C10M107/50 | H01R 13/52 | C10N 40/14","H01R","H01R43/005 | C10M107/38. | C10M107/50. | H01R13/5202. | C10M2213/0606 | C10M2229/0425 | C10N2040/17.","H01R43","11","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Mathews; Thomas | Mata; Ignacio Reyes | Morgan; Terry A. | George; Terry A. | Guza; Sarah","Mathews","8","0","0","8","0","0","有效","6","20",
"US11276971B2","US16/885658","Hermaphroditic cable connectors for autonomous vehicles","20200528","20220315","20220315","H01R 24/84 | H01R 13/115 | B60R 16/023 | G05D  1/00","H01R","H01R24/84 | B60R16/0231 | H01R13/115 | G05D1/0088","H01R24","14","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Woeste; Guido | Sch&amp;#xe4;fer; Christian | Rudack; Ulrich","Woeste","18","0","0","18","0","0","有效","5","17",
"US11271329B2","US17/064918","Electrical terminal and method of forming same","20201007","20220308","20220308","H01R  4/02 | H01R  4/58 | H01R 13/03 | H01R 43/048 | H01R 11/16 | H01R  4/18 | H05B  3/84 | H01R 43/16 | H01R 12/57","H01R","H01R4/023 | H01R4/184 | H01R4/58 | H01R11/16 | H01R12/57 | H01R13/03 | H01R43/048 | H01R43/16 | H05B3/84 | H01R2201/26","H01R4","14","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Martins; David B. | Lucci; Marco M. | Folger; Tyler","Martins","18","0","0","18","0","0","有效","4","7",
"US11268772B2","US16/288703","Heat transfer device","20190228","20220308","20220308","F28F 21/02 | H01L 23/367 | H01L 23/373","F28F","F28F21/02 | H01L23/3675 | H01L23/373 | H01L23/3735 | H01L23/3736","F28F21","20","Aptiv Technologies Limited","aptiv technologies","Fruend; Marcel | Korta; Jakub","Fruend","18","0","0","18","0","0","有效","4","10",
"US11264759B1","US16/995419","Connector with integrated primary lock reinforcement and terminal position assurance","20200817","20220301","20220301","H01R 13/627 | H01R 24/28 | H01R  4/70","H01R","H01R13/6273 | H01R4/70 | H01R24/28","H01R13","26","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Sundarakrishnamachari; Rangarajan | Kishore; Abhaya","Sundarakrishnamachari","10","0","0","10","0","0","有效","1","17",
"US11264752B1","US17/092810","Planar terminal connector having an additional contact spring","20201109","20220301","20220301","H01R 13/11 | H01R 13/115","H01R","H01R13/115 | H01R13/113","H01R13","20","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Durse; Nicholas A. | Mellott; Michael L. | Reedy; Patrick J. | Robison; Glenn E.","Durse","9","1","0","9","0","1","有效","2","21",
"US11264706B2","US16/151859","Object sensor including pitch compensation","20181004","20220301","20220301","H01Q  1/32 | G01S  7/03 | H01Q  1/12 | H01Q  1/36 | H01Q  3/08 | H01Q 19/18","H01Q","H01Q1/3233. | G01S7/032 | H01Q1/1264. | H01Q1/364. | H01Q3/08. | H01Q19/18.","H01Q1","19","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Taylor; Ronald M. | Nohns; Dennis C.","Taylor","5","0","0","5","0","0","有效","3","16",
"US11263842B2","US16/446714","Method for preventing security breaches of a passive remove keyless entry system","20190620","20220301","20220301","G05B 19/00 | G05B 23/00 | G06F  7/00 | G06F  7/04 | G06K 19/00 | G08B 29/00 | G08C 19/00 | H04B  1/00 | H04B  1/38 | H04B  3/00 | H04Q  1/00 | H04Q  9/00 | G07C  9/00 | B60R 25/24 | H03L  7/08","G05B","G07C9/00309 | B60R25/245 | H03L7/0805 | G07C2009/00333 | G07C2009/00539 | G07C2009/00555 | G07C2209/64","G07C9","14","Aptiv Technologies Limited","aptiv technologies","Noll; Diethelm | Hupertz; Stefan","Noll","75","0","1","74","0","0","有效","4","31",
"US11258199B2","US16/995532","Connector and connector assembly comprising the same","20200817","20220222","20220222","H01R 13/627 | H01R 13/631","H01R","H01R13/6272 | H01R13/631","H01R13","15","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Baek; Hyun Chul | Jung; Jae Yup | Seo; Ju Won | Kim; Do Hyeoung | Park; Joo Hyun","Baek","30","0","2","28","0","0","有效","4","14",
"US11250685B2","US16/747682","Intra-vehicle situational awareness featuring child presence","20200121","20220215","20220215","G08B 21/02 | G08B 21/18","G08B","G08B21/182. | g08b21/02.","G08B21","18","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Taylor; Ronald M. | Hudson; Mark W.","Taylor","55","1","0","55","0","1","有效","4","14",
"US11249171B2","US16/442743","Method of determining an alignment error of an antenna and vehicle with an antenna and a detection device","20190617","20220215","20220215","G01S  7/40 | G01S 13/931 | B60T  7/12 | B60W 30/14","G01S","G01S7/4026. | G01S13/931. | B60T7/12. | B60W30/14. | B60W2420/52. | G01S7/403.","G01S7","19","Aptiv Technologies Limited","aptiv technologies","Yan; Honghui | Lessmann; Stephanie | Ioffe; Alexander","Yan","29","0","0","29","0","0","有效","5","20",
"US11241998B2","US17/004706","Window mounted lighting assembly","20200827","20220208","20220208","B60Q  1/26 | B60Q  3/208 | F21S 43/14 | F21S 43/19 | B60J  1/18 | B60Q  1/00 | B60Q  1/30 | B60Q  1/50 | F21V 23/06 | F21V 31/00 | H01Q  1/12 | H05B  3/84 | F21Y113/10 | F21Y115/10","B60Q","B60Q1/268 | B60J1/18 | B60Q1/0094 | B60Q1/2696 | B60Q1/302 | B60Q1/50 | B60Q3/208 | F21S43/14 | F21S43/19 | F21V23/06 | F21V31/005 | H01Q1/1278 | H05B3/84 | F21Y2113/10 | F21Y2115/10","B60Q1","20","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Scherer; M. Jarod | Falk; William | Folger; Tyler","Scherer","12","0","0","12","0","0","有效","5","19",
"US11239622B2","US16/249206","System for connecting wires of an electrical cable harness to an electrical connector","20190116","20220201","20220201","H01R 43/20 | H01R 43/28 | H01R 43/052 | H01R 43/055","H01R","H01R43/20 | H01R43/28 | H01R43/052 | H01R43/055","H01R43","12","APTIV TECHNOLOGIES LIMITED","aptiv technologies","Anunciacao; Filipe F. | Rosemann; Achim | Carvalho; Emanuel Martins","Anunciacao","19","0","0","19","0","0","有效","5","14",
"US11238184B2","US16/520970","Secure vehicle control unit","20190724","20220201","20220201","G06F 21/86 | H05K  5/02 | H05K  5/06 | H04L 29/08 | G06F 21/71 | G06F 21/60 | G06F 21/85","G06F","G06F21/86 | G06F21/604 | G06F21/71 | G06F21/85 | H04L67/12 | H05K5/0208 | H05K5/06 | G06F2221/2143 | H05K2201/10151","G06F21","29","Aptiv Technologies Limited","aptiv technologies","Hars; Aurelien | Rieke; Matthias","Hars","27","0","0","27","0","0","有效","5","8",
